,TF,Target,Label
28298,15004,17777,1
28299,15004,9614,1
28300,15004,5919,1
28301,15004,17221,1
28302,15004,4613,1
28303,15004,12664,1
28304,15004,14928,1
28305,15004,4316,1
28306,15004,13810,1
28307,15004,16984,1
28308,15004,12673,1
28309,15004,3134,1
28310,15004,12392,1
28311,15004,16871,1
28312,15004,9872,1
28313,15004,7062,1
28314,15004,1940,1
28315,15004,17328,1
28316,15004,4365,1
28317,15004,9174,1
28318,15004,13368,1
28319,15004,10254,1
28320,15004,9750,1
28321,15004,13303,1
28322,15004,4621,1
28323,15004,15581,1
28324,15004,8955,1
28325,15004,10293,1
28326,15004,11925,1
28327,15004,13216,1
28328,15004,5242,1
28329,15004,7527,1
28330,15004,4763,1
28331,15004,11815,1
28332,15004,3740,1
28333,15004,5777,1
28334,15004,3925,1
28335,15004,1322,1
28336,15004,9255,1
28337,15004,13936,1
28338,15004,14932,1
28339,15004,1504,1
28340,15004,10050,1
28341,15004,10508,1
28342,15004,7684,1
28343,15004,12475,1
28344,15004,6317,1
28345,15004,17033,1
28346,15004,15755,1
28347,15004,248,1
28348,15004,17000,1
28349,15004,14396,1
28350,15004,8390,1
28351,15004,14249,1
28352,15004,6127,1
28353,15004,10786,1
28354,15004,16142,1
28355,15004,14812,1
28356,15004,1217,1
28357,15004,7322,1
28358,15004,14660,1
28359,15004,3454,1
28360,15004,16935,1
28361,15004,17389,1
28362,15004,15185,1
28363,15004,9887,1
28364,15004,17587,1
28365,15004,1662,1
28366,15004,15612,1
28367,15004,17532,1
28368,15004,11861,1
28369,15004,9147,1
28370,15004,9443,1
28371,15004,3005,1
28372,15004,13724,1
28373,15004,4398,1
28374,15004,13964,1
28375,15004,8990,1
28376,15004,11352,1
28377,15004,5952,1
28378,15004,6794,1
28379,15004,9138,1
28380,15004,613,1
28381,15004,15362,1
28382,15004,11988,1
28383,15004,250,1
28384,15004,15104,1
28385,15004,4615,1
28386,15004,3377,1
28387,15004,9047,1
28388,15004,1095,1
28389,15004,11713,1
28390,15004,8346,1
28391,15004,9169,1
28392,15004,12182,1
28393,15004,12853,1
28394,15004,6403,1
28395,15004,16999,1
28396,15004,8785,1
28397,15004,12570,1
28398,15004,4576,1
28399,15004,14927,1
28400,15004,10268,1
28401,15004,15993,1
28402,15004,11456,1
28403,15004,3550,1
28404,15004,7927,1
28405,15004,3007,1
28406,15004,17051,1
28407,15004,15588,1
28408,15004,16523,1
28409,15004,9005,1
28410,15004,5508,1
28411,15004,3219,1
28412,15004,2752,1
28413,15004,9922,1
28414,15004,17059,1
28415,15004,5755,1
28416,15004,9246,1
28417,15004,4698,1
28418,15004,6855,1
28419,15004,1200,1
28420,15004,16332,1
28421,15004,13626,1
28422,15004,5247,1
28423,15004,8864,1
28424,15004,16622,1
28425,15004,5516,1
28426,15004,1077,1
28427,15004,17182,1
28428,15004,16856,1
28429,15004,12836,1
28430,15004,13805,1
28431,15004,15432,1
28432,15004,11620,1
28433,15004,12407,1
28434,15004,4742,1
28435,15004,12028,1
28436,15004,1936,1
28437,15004,5208,1
28438,15004,3855,1
28439,15004,8073,1
28440,15004,12934,1
28441,15004,15847,1
28442,15004,723,1
28443,15004,7127,1
28444,15004,9344,1
28445,15004,3342,1
28446,15004,8253,1
28447,15004,16223,1
28448,15004,8717,1
28449,15004,5599,1
28450,15004,6973,1
28451,15004,1690,1
28452,15004,6890,1
28453,15004,5158,1
28454,15004,13268,1
28455,15004,7245,1
28456,15004,3452,1
28457,15004,13,1
28458,15004,14640,1
28459,15004,5832,1
28460,15004,3607,1
28461,15004,13832,1
28462,15004,7054,1
28463,15004,3216,1
28464,15004,11754,1
28465,15004,12523,1
28466,15004,1174,1
28467,15004,12458,1
28468,15004,1506,1
28469,15004,4242,1
28470,15004,13496,1
28471,15004,16088,1
28472,15004,3618,1
28473,15004,15309,1
28474,15004,14802,1
28475,15004,4208,1
28476,15004,13044,1
28477,15004,4167,1
28478,15004,14941,1
28479,15004,395,1
28480,15004,13067,1
28481,15004,1782,1
28482,15004,8467,1
28483,15004,9036,1
28484,15004,9554,1
28485,15004,16607,1
28486,15004,11755,1
28487,15004,9994,1
28488,15004,3388,1
28489,15004,15034,1
28490,15004,16686,1
28491,15004,7651,1
28492,15004,1366,1
28493,15004,1263,1
28494,15004,6,1
28495,15004,15809,1
28496,15004,16027,1
28497,15004,16696,1
28498,15004,17079,1
28499,15004,11930,1
28500,15004,17682,1
28501,15004,1082,1
28502,15004,9329,1
28503,15004,4837,1
28504,15004,5402,1
28505,15004,1154,1
28506,15004,16983,1
28507,15004,11731,1
28508,15004,2920,1
28509,15004,16813,1
28510,15004,14326,1
28511,15004,9374,1
28512,15004,6433,1
28513,15004,15695,1
28514,15004,12035,1
28515,15004,2372,1
28516,15004,7414,1
28517,15004,16657,1
28518,15004,11169,1
28519,15004,4760,1
28520,15004,6342,1
28521,15004,4273,1
28522,15004,798,1
28523,15004,6935,1
28524,15004,3532,1
28525,15004,9303,1
28526,15004,1867,1
28527,15004,754,1
28528,15004,12956,1
28529,15004,7924,1
28530,15004,13831,1
28531,15004,12824,1
28532,15004,16365,1
28533,15004,4704,1
28534,15004,2848,1
28535,15004,14019,1
28536,15004,2791,1
28537,15004,592,1
28538,15004,14929,1
28539,15004,10019,1
28540,15004,9959,1
28541,15004,14216,1
28542,15004,6849,1
28543,15004,14324,1
28544,15004,16861,1
28545,15004,16180,1
28546,15004,2869,1
28547,15004,16838,1
28548,15004,13224,1
28549,15004,9170,1
28550,15004,9235,1
28551,15004,3805,1
28552,15004,4029,1
28553,15004,6328,1
28554,15004,9204,1
28555,15004,9768,1
28556,15004,8285,1
28557,15004,13650,1
28558,15004,15844,1
28559,15004,7775,1
28560,15004,1566,1
28561,15004,17753,1
28562,15004,8840,1
28563,15004,7533,1
28564,15004,12724,1
28565,15004,8365,1
28566,15004,4855,1
28567,15004,17370,1
28568,15004,16310,1
28569,15004,5699,1
28570,15004,4037,1
28571,15004,212,1
28572,15004,8325,1
28573,15004,16129,1
28574,15004,4819,1
28575,15004,5182,1
28576,15004,4291,1
28577,15004,4121,1
28578,15004,2805,1
28579,15004,5618,1
28580,15004,10890,1
28581,15004,9983,1
28582,15004,2987,1
28583,15004,4686,1
28584,15004,3821,1
28585,15004,11125,1
28586,15004,10087,1
28587,15004,14901,1
28588,15004,862,1
28589,15004,6709,1
28590,15004,4457,1
28591,15004,17113,1
28592,15004,4061,1
28593,15004,5799,1
28594,15004,15013,1
28595,15004,10119,1
28596,15004,15421,1
28597,15004,664,1
28598,15004,2291,1
28599,15004,11701,1
28600,15004,16573,1
28601,15004,8095,1
28602,15004,3339,1
28603,15004,10901,1
28604,15004,16666,1
28605,15004,2684,1
28606,15004,17171,1
28607,15004,4655,1
28608,15004,7810,1
28609,15004,11424,1
28610,15004,12227,1
28611,15004,8767,1
28612,15004,11416,1
28613,15004,16501,1
28614,15004,4484,1
28615,15004,13257,1
28616,15004,12206,1
28617,15004,13948,1
28618,15004,17712,1
28619,15004,11917,1
28620,15004,10011,1
28621,15004,10584,1
28622,15004,8807,1
28623,15004,8492,1
28624,15004,4285,1
28625,15004,6209,1
28626,15004,397,1
28627,15004,6215,1
28628,15004,9904,1
28629,15004,10343,1
28630,15004,4801,1
28631,15004,11234,1
28632,15004,1838,1
28633,15004,1376,1
28634,15004,10782,1
28635,15004,915,1
28636,15004,3937,1
28637,15004,1222,1
28638,15004,4497,1
28639,15004,12973,1
28640,15004,3196,1
28641,15004,14193,1
28642,15004,4696,1
28643,15004,5847,1
28644,15004,15951,1
28645,15004,11961,1
28646,15004,5754,1
28647,15004,10194,1
28648,15004,17345,1
28649,15004,6365,1
28650,15004,15011,1
28651,15004,17443,1
28652,15004,12989,1
28653,15004,6392,1
28654,15004,4258,1
28655,15004,15598,1
28656,15004,7580,1
28657,15004,11000,1
28658,15004,5462,1
28659,15004,17531,1
28660,15004,3571,1
28661,15004,582,1
28662,15004,10393,1
28663,15004,12174,1
28664,15004,7969,1
28665,15004,142,1
28666,15004,12203,1
28667,15004,1119,1
28668,15004,17402,1
28669,15004,11479,1
28670,15004,14072,1
28671,15004,6900,1
28672,15004,13344,1
28673,15004,12101,1
28674,15004,8339,1
28675,15004,3029,1
28676,15004,11286,1
28677,15004,12964,1
28678,15004,9429,1
28679,15004,15884,1
28680,15004,14890,1
28681,15004,5409,1
28682,15004,6958,1
28683,15004,5587,1
28684,15004,6518,1
28685,15004,8780,1
28686,15004,11982,1
28687,15004,15893,1
28688,15004,16980,1
28689,15004,2539,1
28690,15004,7000,1
28691,15004,13558,1
28692,15004,8775,1
28693,15004,17179,1
28694,15004,17374,1
28695,15004,14874,1
28696,15004,13562,1
28697,15004,11726,1
28698,15004,2512,1
28699,15004,15531,1
28700,15004,9373,1
28701,15004,2911,1
28702,15004,6068,1
28703,15004,11739,1
28704,15004,922,1
28705,15004,4010,1
28706,15004,5704,1
28707,15004,10106,1
28708,15004,8939,1
28709,15004,6883,1
28710,15004,16050,1
28711,15004,496,1
28712,15004,14270,1
28713,15004,8136,1
28714,15004,15557,1
28715,15004,15355,1
28716,15004,563,1
28717,15004,5623,1
28718,15004,16389,1
28719,15004,16459,1
28720,15004,11264,1
28721,15004,17479,1
28722,15004,420,1
28723,15004,14502,1
28724,15004,10881,1
28725,15004,17230,1
28726,15004,14658,1
28727,15004,3418,1
28728,15004,5764,1
28729,15004,9173,1
28730,15004,15171,1
28731,15004,10161,1
28732,15004,16661,1
28733,15004,15949,1
28734,15004,16764,1
28735,15004,15131,1
28736,15004,12292,1
28737,15004,8790,1
28738,15004,7114,1
28739,15004,17254,1
28740,15004,4694,1
28741,15004,16301,1
28742,15004,3251,1
28743,15004,5655,1
28744,15004,5790,1
28745,15004,5426,1
28746,15004,218,1
28747,15004,1859,1
28748,15004,1136,1
28749,15004,11689,1
28750,15004,3706,1
28751,15004,4614,1
28752,15004,9167,1
28753,15004,15393,1
28754,15004,16831,1
28755,15004,2415,1
28756,15004,9364,1
28757,15004,132,1
28758,15004,13379,1
28759,15004,12012,1
28760,15004,16192,1
28761,15004,6149,1
28762,15004,8921,1
28763,15004,1749,1
28764,15004,9848,1
28765,15004,8916,1
28766,15004,12914,1
28767,15004,2025,1
28768,15004,1526,1
28769,15004,12580,1
28770,15004,14848,1
28771,15004,9559,1
28772,15004,13150,1
28773,15004,7636,1
28774,15004,4042,1
28775,15004,12633,1
28776,15004,17435,1
28777,15004,7454,1
28778,15004,4410,1
28779,15004,959,1
28780,15004,12031,1
28781,15004,14447,1
28782,15004,13134,1
28783,15004,6746,1
28784,15004,11589,1
28785,15004,9224,1
28786,15004,1257,1
28787,15004,6210,1
28788,15004,15660,1
28789,15004,16949,1
28790,15004,16388,1
28791,15004,7131,1
28792,15004,835,1
28793,15004,10228,1
28794,15004,6481,1
28795,15004,17346,1
28796,15004,6146,1
28797,15004,4299,1
28798,15004,3907,1
28799,15004,6028,1
28800,15004,14499,1
28801,15004,6879,1
28802,15004,4594,1
28803,15004,16772,1
28804,15004,17347,1
28805,15004,15815,1
28806,15004,14344,1
28807,15004,17309,1
28808,15004,15637,1
28809,15004,13705,1
28810,15004,14079,1
28811,15004,9966,1
28812,15004,4206,1
28813,15004,171,1
28814,15004,9965,1
28815,15004,2553,1
28816,15004,4325,1
28817,15004,1320,1
28818,15004,11175,1
28819,15004,2845,1
28820,15004,10458,1
28821,15004,7407,1
28822,15004,17150,1
28823,15004,210,1
28824,15004,9057,1
28825,15004,14092,1
28826,15004,3360,1
28827,15004,14491,1
28828,15004,9345,1
28829,15004,11554,1
28830,15004,17024,1
28831,15004,12611,1
28832,15004,16162,1
28833,15004,2293,1
28834,15004,14793,1
28835,15004,14814,1
28836,15004,13232,1
28837,15004,14840,1
28838,15004,6603,1
28839,15004,11111,1
28840,15004,3117,1
28841,15004,7547,1
28842,15004,11647,1
28843,15004,269,1
28844,15004,2551,1
28845,15004,15370,1
28846,15004,10545,1
28847,15004,2496,1
28848,15004,1542,1
28849,15004,8773,1
28850,15004,10810,1
28851,15004,5654,1
28852,15004,2422,1
28853,15004,12034,1
28854,15004,4776,1
28855,15004,1492,1
28856,15004,11128,1
28857,15004,3516,1
28858,15004,5979,1
28859,15004,10956,1
28860,15004,9978,1
28861,15004,6847,1
28862,15004,2350,1
28863,15004,2896,1
28864,15004,14473,1
28865,15004,3202,1
28866,15004,5290,1
28867,15004,17738,1
28868,15004,11396,1
28869,15004,12089,1
28870,15004,13014,1
28871,15004,4150,1
28872,15004,11004,1
28873,15004,7745,1
28874,15004,2149,1
28875,15004,8158,1
28876,15004,501,1
28877,15004,1667,1
28878,15004,17545,1
28879,15004,2926,1
28880,15004,5540,1
28881,15004,4619,1
28882,15004,4051,1
28883,15004,7958,1
28884,15004,10287,1
28885,15004,16255,1
28886,15004,7094,1
28887,15004,16751,1
28888,15004,9288,1
28889,15004,16847,1
28890,15004,12551,1
28891,15004,2316,1
28892,15004,7233,1
28893,15004,722,1
28894,15004,4407,1
28895,15004,7842,1
28896,15004,5454,1
28897,15004,215,1
28898,15004,9109,1
28899,15004,91,1
28900,15004,2573,1
28901,15004,2980,1
28902,15004,1740,1
28903,15004,8075,1
28904,15004,11095,1
28905,15004,16577,1
28906,15004,7567,1
28907,15004,12416,1
28908,15004,13651,1
28909,15004,8696,1
28910,15004,8125,1
28911,15004,12596,1
28912,15004,4554,1
28913,15004,9113,1
28914,15004,2824,1
28915,15004,6915,1
28916,15004,678,1
28917,15004,14624,1
28918,15004,8750,1
28919,15004,10205,1
28920,15004,10416,1
28921,15004,12848,1
28922,15004,4211,1
28923,15004,9259,1
28924,15004,3832,1
28925,15004,4099,1
28926,15004,14299,1
28927,15004,1258,1
28928,15004,12070,1
28929,15004,4224,1
28930,15004,5321,1
28931,15004,6871,1
28932,15004,13388,1
28933,15004,8926,1
28934,15004,2107,1
28935,15004,17141,1
28936,15004,13576,1
28937,15004,8398,1
28938,15004,10327,1
28939,15004,4811,1
28940,15004,17273,1
28941,15004,14682,1
28942,15004,12910,1
28943,15004,10982,1
28944,15004,9196,1
28945,15004,4411,1
28946,15004,6699,1
28947,15004,7436,1
28948,15004,12929,1
28949,15004,11398,1
28950,15004,12425,1
28951,15004,3817,1
28952,15004,12448,1
28953,15004,15025,1
28954,15004,5211,1
28955,15004,8484,1
28956,15004,3108,1
28957,15004,15216,1
28958,15004,14844,1
28959,15004,14539,1
28960,15004,120,1
28961,15004,16492,1
28962,15004,17503,1
28963,15004,16278,1
28964,15004,7017,1
28965,15004,5126,1
28966,15004,10457,1
28967,15004,5698,1
28968,15004,3158,1
28969,15004,2544,1
28970,15004,7814,1
28971,15004,13353,1
28972,15004,8045,1
28973,15004,1057,1
28974,15004,10010,1
28975,15004,15464,1
28976,15004,2545,1
28977,15004,15352,1
28978,15004,17036,1
28979,15004,5150,1
28980,15004,16766,1
28981,15004,8847,1
28982,15004,14834,1
28983,15004,10300,1
28984,15004,16463,1
28985,15004,12894,1
28986,15004,4234,1
28987,15004,12810,1
28988,15004,7766,1
28989,15004,8278,1
28990,15004,11372,1
28991,15004,21,1
28992,15004,10137,1
28993,15004,16243,1
28994,15004,17167,1
28995,15004,8512,1
28996,15004,12068,1
28997,15004,17474,1
28998,15004,10013,1
28999,15004,1382,1
29000,15004,10409,1
29001,15004,11489,1
29002,15004,2671,1
29003,15004,16427,1
29004,15004,16014,1
29005,15004,16934,1
29006,15004,10923,1
29007,15004,1187,1
29008,15004,11833,1
29009,15004,15523,1
29010,15004,462,1
29011,15004,394,1
29012,15004,16936,1
29013,15004,1681,1
29014,15004,16598,1
29015,15004,17245,1
29016,15004,12990,1
29017,15004,15888,1
29018,15004,3243,1
29019,15004,4501,1
29020,15004,6232,1
29021,15004,1810,1
29022,15004,4882,1
29023,15004,1402,1
29024,15004,7081,1
29025,15004,9161,1
29026,15004,17433,1
29027,15004,13463,1
29028,15004,9710,1
29029,15004,14891,1
29030,15004,15869,1
29031,15004,6763,1
29032,15004,12515,1
29033,15004,11522,1
29034,15004,1385,1
29035,15004,3088,1
29036,15004,5714,1
29037,15004,6031,1
29038,15004,11542,1
29039,15004,3040,1
29040,15004,13179,1
29041,15004,12298,1
29042,15004,10995,1
29043,15004,665,1
29044,15004,16741,1
29045,15004,2355,1
29046,15004,13541,1
29047,15004,11852,1
29048,15004,3058,1
29049,15004,4125,1
29050,15004,9574,1
29051,15004,1286,1
29052,15004,4582,1
29053,15004,9974,1
29054,15004,12712,1
29055,15004,7391,1
29056,15004,11024,1
29057,15004,4808,1
29058,15004,6877,1
29059,15004,6714,1
29060,15004,4498,1
29061,15004,12438,1
29062,15004,11813,1
29063,15004,11642,1
29064,15004,7183,1
29065,15004,7763,1
29066,15004,11014,1
29067,15004,1282,1
29068,15004,15406,1
29069,15004,15850,1
29070,15004,11257,1
29071,15004,12143,1
29072,15004,9093,1
29073,15004,7174,1
29074,15004,1126,1
29075,15004,6920,1
29076,15004,607,1
29077,15004,2972,1
29078,15004,16414,1
29079,15004,1199,1
29080,15004,12114,1
29081,15004,840,1
29082,15004,12436,1
29083,15004,372,1
29084,15004,15848,1
29085,15004,11608,1
29086,15004,16035,1
29087,15004,6255,1
29088,15004,6417,1
29089,15004,15478,1
29090,15004,16207,1
29091,15004,11179,1
29092,15004,14669,1
29093,15004,1062,1
29094,15004,17357,1
29095,15004,2497,1
29096,15004,5226,1
29097,15004,13484,1
29098,15004,2347,1
29099,15004,3915,1
29100,15004,2065,1
29101,15004,13468,1
29102,15004,17129,1
29103,15004,5638,1
29104,15004,17490,1
29105,15004,9041,1
29106,15004,6721,1
29107,15004,5663,1
29108,15004,5164,1
29109,15004,16190,1
29110,15004,6262,1
29111,15004,16964,1
29112,15004,11202,1
29113,15004,13101,1
29114,15004,9488,1
29115,15004,17511,1
29116,15004,6776,1
29117,15004,999,1
29118,15004,6434,1
29119,15004,15970,1
29120,15004,1129,1
29121,15004,13643,1
29122,15004,4482,1
29123,15004,8674,1
29124,15004,11085,1
29125,15004,6469,1
29126,15004,8937,1
29127,15004,12840,1
29128,15004,4680,1
29129,15004,6115,1
29130,15004,17223,1
29131,15004,2449,1
29132,15004,3143,1
29133,15004,16491,1
29134,15004,16873,1
29135,15004,6431,1
29136,15004,3378,1
29137,15004,4106,1
29138,15004,3222,1
29139,15004,836,1
29140,15004,13062,1
29141,15004,4786,1
29142,15004,4129,1
29143,15004,9094,1
29144,15004,17522,1
29145,15004,16413,1
29146,15004,2832,1
29147,15004,4097,1
29148,15004,2833,1
29149,15004,5542,1
29150,15004,12817,1
29151,15004,865,1
29152,15004,5140,1
29153,15004,7947,1
29154,15004,10309,1
29155,15004,17170,1
29156,15004,17285,1
29157,15004,13755,1
29158,15004,14819,1
29159,15004,9274,1
29160,15004,3383,1
29161,15004,6437,1
29162,15004,3785,1
29163,15004,16870,1
29164,15004,14311,1
29165,15004,12931,1
29166,15004,11058,1
29167,15004,5146,1
29168,15004,7446,1
29169,15004,7223,1
29170,15004,233,1
29171,15004,16675,1
29172,15004,17619,1
29173,15004,8751,1
29174,15004,11268,1
29175,15004,11086,1
29176,15004,11469,1
29177,15004,13174,1
29178,15004,11303,1
29179,15004,696,1
29180,15004,13771,1
29181,15004,11832,1
29182,15004,2318,1
29183,15004,12048,1
29184,15004,12890,1
29185,15004,2910,1
29186,15004,16757,1
29187,15004,10090,1
29188,15004,16785,1
29189,15004,12967,1
29190,15004,11284,1
29191,15004,10269,1
29192,15004,11250,1
29193,15004,6781,1
29194,15004,12426,1
29195,15004,9670,1
29196,15004,16049,1
29197,15004,6341,1
29198,15004,468,1
29199,15004,14298,1
29200,15004,6204,1
29201,15004,9124,1
29202,15004,9690,1
29203,15004,11530,1
29204,15004,16349,1
29205,15004,13660,1
29206,15004,13015,1
29207,15004,778,1
29208,15004,11353,1
29209,15004,11001,1
29210,15004,11571,1
29211,15004,3967,1
29212,15004,5949,1
29213,15004,6137,1
29214,15004,10953,1
29215,15004,10794,1
29216,15004,13571,1
29217,15004,4134,1
29218,15004,4649,1
29219,15004,11374,1
29220,15004,5794,1
29221,15004,6485,1
29222,15004,10517,1
29223,15004,14988,1
29224,15004,1866,1
29225,15004,5180,1
29226,15004,10852,1
29227,15004,6358,1
29228,15004,4980,1
29229,15004,17136,1
29230,15004,629,1
29231,15004,14821,1
29232,15004,13671,1
29233,15004,3743,1
29234,15004,16551,1
29235,15004,2797,1
29236,15004,9220,1
29237,15004,681,1
29238,15004,11172,1
29239,15004,9070,1
29240,15004,7928,1
29241,15004,8833,1
29242,15004,4639,1
29243,15004,3590,1
29244,15004,16998,1
29245,15004,1331,1
29246,15004,12154,1
29247,15004,12775,1
29248,15004,1104,1
29249,15004,5217,1
29250,15004,3349,1
29251,15004,10512,1
29252,15004,7606,1
29253,15004,6207,1
29254,15004,13319,1
29255,15004,3872,1
29256,15004,16108,1
29257,15004,4300,1
29258,15004,16699,1
29259,15004,16793,1
29260,15004,12000,1
29261,15004,12589,1
29262,15004,12417,1
29263,15004,2178,1
29264,15004,15982,1
29265,15004,2944,1
29266,15004,15296,1
29267,15004,7194,1
29268,15004,688,1
29269,15004,5632,1
29270,15004,7743,1
29271,15004,6943,1
29272,15004,62,1
29273,15004,905,1
29274,15004,16759,1
29275,15004,3319,1
29276,15004,6089,1
29277,15004,13460,1
29278,15004,15573,1
29279,15004,12459,1
29280,15004,15315,1
29281,15004,13127,1
29282,15004,16655,1
29283,15004,14181,1
29284,15004,13011,1
29285,15004,4317,1
29286,15004,6577,1
29287,15004,7108,1
29288,15004,10955,1
29289,15004,573,1
29290,15004,12490,1
29291,15004,3324,1
29292,15004,4085,1
29293,15004,12281,1
29294,15004,7890,1
29295,15004,11241,1
29296,15004,8770,1
29297,15004,3911,1
29298,15004,17020,1
29299,15004,11166,1
29300,15004,11941,1
29301,15004,14241,1
29302,15004,11008,1
29303,15004,17134,1
29304,15004,7568,1
29305,15004,13809,1
29306,15004,1911,1
29307,15004,16819,1
29308,15004,10378,1
29309,15004,14878,1
29310,15004,2918,1
29311,15004,11855,1
29312,15004,3501,1
29313,15004,2482,1
29314,15004,3961,1
29315,15004,9436,1
29316,15004,2913,1
29317,15004,17154,1
29318,15004,16619,1
29319,15004,16961,1
29320,15004,13364,1
29321,15004,15045,1
29322,15004,7459,1
29323,15004,9946,1
29324,15004,3120,1
29325,15004,11354,1
29326,15004,13529,1
29327,15004,15127,1
29328,15004,8272,1
29329,15004,564,1
29330,15004,12202,1
29331,15004,3857,1
29332,15004,577,1
29333,15004,15604,1
29334,15004,11394,1
29335,15004,4441,1
29336,15004,6367,1
29337,15004,11164,1
29338,15004,12940,1
29339,15004,8332,1
29340,15004,1548,1
29341,15004,11939,1
29342,15004,9212,1
29343,15004,8174,1
29344,15004,16127,1
29345,15004,11243,1
29346,15004,10,1
29347,15004,17521,1
29348,15004,9011,1
29349,15004,76,1
29350,15004,14504,1
29351,15004,9383,1
29352,15004,1000,1
29353,15004,9311,1
29354,15004,7178,1
29355,15004,17429,1
29356,15004,3660,1
29357,15004,6407,1
29358,15004,9440,1
29359,15004,13042,1
29360,15004,14892,1
29361,15004,790,1
29362,15004,12393,1
29363,15004,11582,1
29364,15004,2552,1
29365,15004,3851,1
29366,15004,844,1
29367,15004,13850,1
29368,15004,8342,1
29369,15004,7063,1
29370,15004,10368,1
29371,15004,7946,1
29372,15004,6114,1
29373,15004,16545,1
29374,15004,8273,1
29375,15004,15648,1
29376,15004,17297,1
29377,15004,17210,1
29378,15004,4434,1
29379,15004,13369,1
29380,15004,9649,1
29381,15004,2524,1
29382,15004,9284,1
29383,15004,14711,1
29384,15004,10355,1
29385,15004,1091,1
29386,15004,13255,1
29387,15004,2874,1
29388,15004,17640,1
29389,15004,9107,1
29390,15004,13688,1
29391,15004,14222,1
29392,15004,13439,1
29393,15004,3345,1
29394,15004,10966,1
29395,15004,17300,1
29396,15004,15857,1
29397,15004,1717,1
29398,15004,7247,1
29399,15004,7746,1
29400,15004,6982,1
29401,15004,5678,1
29402,15004,5300,1
29403,15004,12369,1
29404,15004,2459,1
29405,15004,10066,1
29406,15004,16778,1
29407,15004,11749,1
29408,15004,17138,1
29409,15004,10334,1
29410,15004,15776,1
29411,15004,7202,1
29412,15004,4001,1
29413,15004,6221,1
29414,15004,2303,1
29415,15004,1695,1
29416,15004,2568,1
29417,15004,15232,1
29418,15004,16645,1
29419,15004,17165,1
29420,15004,16690,1
29421,15004,7296,1
29422,15004,274,1
29423,15004,14330,1
29424,15004,12958,1
29425,15004,2144,1
29426,15004,9808,1
29427,15004,17678,1
29428,15004,17102,1
29429,15004,15820,1
29430,15004,8936,1
29431,15004,14623,1
29432,15004,15644,1
29433,15004,17109,1
29434,15004,3038,1
29435,15004,2520,1
29436,15004,9763,1
29437,15004,16967,1
29438,15004,9304,1
29439,15004,7639,1
29440,15004,11447,1
29441,15004,6840,1
29442,15004,11697,1
29443,15004,4110,1
29444,15004,14035,1
29445,15004,15460,1
29446,15004,15055,1
29447,15004,900,1
29448,15004,10533,1
29449,15004,16516,1
29450,15004,11721,1
29451,15004,12162,1
29452,15004,15084,1
29453,15004,14683,1
29454,15004,8981,1
29455,15004,16613,1
29456,15004,12861,1
29457,15004,942,1
29458,15004,6366,1
29459,15004,4678,1
29460,15004,13111,1
29461,15004,17112,1
29462,15004,3752,1
29463,15004,12603,1
29464,15004,16164,1
29465,15004,14382,1
29466,15004,11350,1
29467,15004,382,1
29468,15004,438,1
29469,15004,719,1
29470,15004,15195,1
29471,15004,13614,1
29472,15004,874,1
29473,15004,9900,1
29474,15004,6693,1
29475,15004,17564,1
29476,15004,10477,1
29477,15004,8375,1
29478,15004,8808,1
29479,15004,10898,1
29480,15004,10468,1
29481,15004,11415,1
29482,15004,15685,1
29483,15004,13710,1
29484,15004,16417,1
29485,15004,5316,1
29486,15004,11650,1
29487,15004,17295,1
29488,15004,4108,1
29489,15004,10411,1
29490,15004,2476,1
29491,15004,6821,1
29492,15004,16510,1
29493,15004,14973,1
29494,15004,16955,1
29495,15004,11694,1
29496,15004,12653,1
29497,15004,11363,1
29498,15004,7336,1
29499,15004,11523,1
29500,15004,9485,1
29501,15004,11171,1
29502,15004,9941,1
29503,15004,15000,1
29504,15004,14106,1
29505,15004,4676,1
29506,15004,15978,1
29507,15004,13772,1
29508,15004,16258,1
29509,15004,13258,1
29510,15004,10809,1
29511,15004,10491,1
29512,15004,16574,1
29513,15004,10930,1
29514,15004,3427,1
29515,15004,2351,1
29516,15004,10825,1
29517,15004,5323,1
29518,15004,9067,1
29519,15004,6305,1
29520,15004,2887,1
29521,15004,12365,1
29522,15004,6788,1
29523,15004,1278,1
29524,15004,15016,1
29525,15004,9082,1
29526,15004,11916,1
29527,15004,10510,1
29528,15004,9089,1
29529,15004,10122,1
29530,15004,7489,1
29531,15004,7078,1
29532,15004,2612,1
29533,15004,10344,1
29534,15004,916,1
29535,15004,7576,1
29536,15004,12244,1
29537,15004,3757,1
29538,15004,10841,1
29539,15004,13378,1
29540,15004,6728,1
29541,15004,13726,1
29542,15004,292,1
29543,15004,9412,1
29544,15004,15044,1
29545,15004,4673,1
29546,15004,17686,1
29547,15004,4544,1
29548,15004,897,1
29549,15004,3836,1
29550,15004,2898,1
29551,15004,13327,1
29552,15004,9386,1
29553,15004,5617,1
29554,15004,11695,1
29555,15004,16975,1
29556,15004,13526,1
29557,15004,15129,1
29558,15004,3231,1
29559,15004,15874,1
29560,15004,3777,1
29561,15004,9376,1
29562,15004,10891,1
29563,15004,11006,1
29564,15004,7624,1
29565,15004,5834,1
29566,15004,9666,1
29567,15004,12961,1
29568,15004,4711,1
29569,15004,9712,1
29570,15004,7993,1
29571,15004,299,1
29572,15004,16472,1
29573,15004,16235,1
29574,15004,15669,1
29575,15004,5703,1
