TF	Target	EdgeWeight
phf5a	ddx3y	0.0026052522007375956
sall4	calr4	0.0026052456814795732
yy1	bcat2	0.002605229150503874
phf5a	parp2	0.002605198882520199
tet1	gm4027	0.002605135552585125
ctcfl	gart	0.002605044050142169
kmt2b	amigo3	0.0026050417218357325
ctcfl	pf4	0.0026050081942230463
rest	cnppd1	0.002605003071948886
cxxc1	kif7	0.0026049891021102667
kdm5a	wfdc10	0.0026049758307635784
kdm5a	opa1	0.002604902721941471
zfp57	nsl1	0.0026048950385302305
tet1	prkd3	0.0026048938743770123
rest	cables1	0.002604892710223794
tbx3	acss2	0.002604830777272582
nanog	gli3	0.0026048182044178247
kdm5a	itm2b	0.0026047832798212767
ctcf	cdnf	0.0026047800201922655
smarcc1	zfp58	0.0026047788560390472
utf1	xlr4b	0.0026047567371279
tbx3	ptpn6	0.002604733221232891
kdm5a	pafah1b2	0.002604697598144412
kdm5a	scly	0.0026046920102089643
ctcfl	myo1b	0.0026046859566122293
ctcfl	ap3b2	0.0026046624407172203
smarcc1	dennd2d	0.002604649867862463
tbx3	abca2	0.002604585373774171
jarid2	chst7	0.00260447827167809
kdm5a	paqr5	0.0026044631376862526
kdm5a	col9a3	0.002604351146146655
phf5a	lrrc32	0.002604325069114566
sall4	akr1b7	0.0026043225079774857
kmt2b	tspan1	0.002604312263429165
sall4	gm5082	0.0026043057441711426
ctcfl	papd7	0.002604243578389287
zfp57	vash2	0.002604240318760276
kmt2b	spg20	0.002604148583486676
ascl2	uhrf2	0.0026041073724627495
ctcfl	kcnj1	0.0026040608063340187
tbx3	galr2	0.002604057313874364
nanog	serpina3h	0.002604055218398571
ctcf	tnfrsf11a	0.00260402774438262
ctcf	olfr212	0.002603965811431408
kdm5a	ephb4	0.002603950211778283
kmt2b	mycs	0.002603942295536399
tbx3	tysnd1	0.002603937638923526
jarid2	march4	0.002603841247037053
stat3	mak	0.0026038296055048704
tbx3	mapk7	0.0026038114447146654
tbx3	ftl1	0.0026038074865937233
zfx	lipc	0.0026037937495857477
ctcfl	ntrk1	0.0026037925854325294
nr5a2	ascc1	0.002603786764666438
kmt2b	stx5a	0.002603780711069703
stat3	ier5l	0.00260376138612628
tbx3	timm8a2	0.002603733679279685
kdm5a	galnt13	0.0026037117931991816
tbx3	atp2b2	0.0026036992203444242
klf4	ctsl	0.002603692002594471
kdm5a	ndc1	0.002603645669296384
zic2	fstl1	0.00260364031419158
sall4	rufy3	0.00260359444655478
stat3	dand5	0.0026035895571112633
ctcf	nxnl1	0.002603588392958045
phf5a	c1ql1	0.0026035860646516085
stat3	hoxb6	0.0026035807095468044
rest	zfp451	0.0026035725604742765
cxxc1	tulp2	0.0026035483460873365
ctcf	usp49	0.002603547414764762
jarid2	9130008f23rik	0.002603543223813176
cxxc1	zfp217	0.002603530418127775
stat3	ogn	0.002603525295853615
klf4	au019823	0.0026034596376121044
ctcfl	dcaf17	0.002603456610813737
cxxc1	tvp23a	0.0026034379843622446
tbx3	slc40a1	0.0026034293696284294
phf5a	tmem120b	0.0026034261099994183
stat3	ephb2	0.0026034112088382244
ctcfl	4921536k21rik	0.0026033667381852865
jarid2	smpx	0.002603324130177498
ctcf	slc26a5	0.0026032286696135998
tfe3	zfy1	0.0026032202877104282
ascl2	2310061i04rik	0.002603182103484869
kdm5a	spink10	0.002603181404992938
zfx	ehd3	0.002603132976219058
zfp57	rgs19	0.0026031285524368286
pou5f1	slc5a4b	0.002603124128654599
nanog	kat6a	0.00260307639837265
ascl2	cbr1	0.0026030594017356634
zfp57	krt7	0.0026030594017356634
nanog	atp1b1	0.0026030349545180798
ascl2	gadd45gip1	0.002602994441986084
zic2	ankrd10	0.0026029497385025024
ctcfl	il23r	0.002602929947897792
sall4	myo1f	0.002602914348244667
klf4	josd1	0.002602905500680208
kmt2b	fndc7	0.0026028763968497515
klf4	ube2ql1	0.0026028654538094997
smarcc1	cd3eap	0.0026028233114629984
stat3	prkce	0.002602724824100733
utf1	dazl	0.0026026929263025522
zic2	khdc3	0.0026026242412626743
ctcfl	pramel7	0.0026026153936982155
kdm5a	zfp101	0.002602548571303487
kdm5a	dennd1c	0.0026025460101664066
kmt2b	ube2r2	0.0026025434490293264
kdm5a	prpf18	0.0026025257539004087
nanog	sirt2	0.00260250736027956
jarid2	tbx6	0.0026024836115539074
klf4	kcnmb2	0.0026023818645626307
kmt2b	trem1	0.0026023807004094124
jarid2	arl5b	0.0026023562531918287
nanog	cyp2ab1	0.0026023511309176683
kdm5a	rap2c	0.0026023376267403364
stat3	pgm3	0.0026023294776678085
ctcfl	pnrc2	0.002602292923256755
klf4	slc32a1	0.0026022859383374453
max	setmar	0.002602265914902091
pou3f2	2210016f16rik	0.00260222889482975
kmt2b	crym	0.002602222142741084
jarid2	rora	0.002602210734039545
sall4	ptar1	0.002602206077426672
zfp57	stx5a	0.002602152992039919
tbx3	efcab10	0.0026021453086286783
klf4	tigd5	0.002602118533104658
zic3	tmppe	0.002602112013846636
pou5f1	tnfrsf22	0.002602065447717905
stat3	syce1l	0.002602037973701954
dnmt1	mre11a	0.0026020044460892677
jarid2	adam9	0.0026020037475973368
tbx3	tmem254a	0.0026019944343715906
kdm5a	ryr1	0.0026019790675491095
kat5	med27	0.0026019723154604435
stat3	hist1h2bl	0.002601943677291274
jarid2	ndp	0.0026019210927188396
jarid2	npnt	0.0026019136421382427
ctcf	mgat4a	0.0026018423959612846
ctcf	cep135	0.0026018174830824137
kdm5a	cx3cr1	0.0026017087511718273
ctcf	rem2	0.002601678716018796
jarid2	triobp	0.00260165985673666
rest	gas1	0.002601641695946455
klf4	slc34a3	0.00260163564234972
kmt2b	amd2	0.0026016258634626865
phf5a	mks1	0.0026016212068498135
ascl2	utrn	0.002601608633995056
kmt2b	arl2bp	0.0026015210896730423
jarid2	mapt	0.0026014233008027077
kdm5a	cyp3a41b	0.0026014097966253757
zfp57	gm3336	0.002601406304165721
dnmt1	ccdc96	0.002601402113214135
ctcfl	acad9	0.0026013923343271017
prdm14	csrnp2	0.0026013089809566736
kmt2b	zfyve19	0.0026012754533439875
stat3	pdrg1	0.0026012754533439875
ctcfl	gstm4	0.002601274522021413
sall4	scamp4	0.0026012698654085398
stat3	fam13a	0.0026012531016021967
ctcf	rassf6	0.0026011979207396507
kmt2b	fras1	0.0026010421570390463
kdm5a	adam28	0.002601037500426173
phf5a	gorasp2	0.0026010104920715094
sall4	vmn2r31	0.0026010095607489347
klf4	flcn	0.0026010058354586363
stat3	cln5	0.0026010044384747744
nr5a2	mboat7	0.0026009692810475826
ctcfl	msl1	0.002600930631160736
zic2	lrch4	0.002600916661322117
phf5a	rab24	0.0026008840650320053
klf4	camk2a	0.0026008812710642815
sall4	dsc2	0.0026008719578385353
zfp57	syt15	0.002600816311314702
sall4	hal	0.002600813750177622
ctcfl	ufl1	0.00260081235319376
kmt2b	zbtb11	0.002600757870823145
smarcc1	tmem38b	0.0026007527485489845
kmt2b	plekhh3	0.0026007427368313074
zic2	gss	0.002600722946226597
cxxc1	olfr1380	0.002600663574412465
max	crtc2	0.0026006537955254316
kmt2b	nacad	0.0026006093248724937
klf4	dram2	0.00260060653090477
smarcc1	pigq	0.002600599778816104
nanog	reep4	0.0026005967520177364
smarcc1	polr3h	0.002600577427074313
smarcc1	cd22	0.0026005739346146584
kmt2b	col7a1	0.0026005699764937162
kat5	nt5c3	0.0026005248073488474
ctcf	adam1a	0.0026005057152360678
zfx	met	0.002600474515929818
utf1	dip2b	0.0026004642713814974
tbp	rab3ip	0.0026004635728895664
smarcc1	slc7a1	0.002600455889478326
ctcf	arid5b	0.0026004475075751543
stat3	cpt2	0.0026004419196397066
zfp57	glipr1	0.0026004412211477757
dnmt1	stoml1	0.0026004393585026264
smarcc1	abhd11	0.0026004109531641006
rest	plp2	0.0026003913953900337
kmt2b	cnn1	0.0026003909297287464
ctcf	oxsr1	0.0026003834791481495
sall4	serp1	0.0026003639213740826
smarcc1	slc10a5	0.0026003581006079912
zfp57	rad51d	0.00260034017264843
zfp57	srek1	0.0026003301609307528
zic2	mrpl2	0.0026003194507211447
yy1	ddx27	0.002600316423922777
ctcfl	rnaset2a	0.002600264037027955
pou5f1	itfg1	0.002600262174382806
ctcfl	olfr776	0.0026001858059316874
ctcfl	sp140	0.0026001478545367718
tet1	car14	0.0026001455262303352
ctcfl	elovl2	0.00260010058991611
ctcfl	tcte2	0.002600098494440317
kdm5a	tspyl5	0.0026000963989645243
ctcfl	ska1	0.0026000915095210075
foxd3	fis1	0.0026000903453677893
stat3	akr1c12	0.0026000768411904573
ctcf	arhgap18	0.0026000612415373325
kmt2b	cox8c	0.0026000572834163904
kmt2b	extl2	0.0026000558864325285
zfp57	gbp7	0.0026000391226261854
zic3	paip2	0.0026000281795859337
klf4	taok1	0.0026000002399086952
klf4	ilkap	0.0026000002399086952
pou5f1	hipk2	0.002599986270070076
rest	gnrh1	0.002599940402433276
kmt2b	abhd16a	0.002599925734102726
zfp57	ulk3	0.002599904080852866
tbx3	cep63	0.0025998735800385475
klf4	tsc22d1	0.00259985588490963
zic2	man1a2	0.0025998414494097233
rest	bmf	0.00259983167052269
rest	rnf144a	0.0025997781194746494
ctcf	setd6	0.0025997671764343977
sall4	tacc2	0.0025997660122811794
ctcf	pspc1	0.0025997564662247896
klf4	fgf13	0.0025997234042733908
klf4	kif2a	0.002599683590233326
yy1	ptk2	0.0025996635667979717
ctcf	ccdc6	0.002599614206701517
max	ppp1r10	0.0025995990727096796
sall4	aqp8	0.002599584637209773
pou5f1	ap1s1	0.002599569270387292
zfx	cdnf	0.0025994940660893917
jarid2	ffar4	0.002599491970613599
nanog	brwd1	0.00259944680146873
nanog	sec61a2	0.0025994388852268457
smarcc1	prkab2	0.002599371364340186
pou5f1	prob1	0.002599358558654785
ctcf	lxn	0.002599356696009636
pou3f2	robo2	0.002599347149953246
sall4	polr2a	0.0025993443559855223
zfx	pm20d1	0.0025993166491389275
kdm5a	tmub1	0.00259930151514709
cxxc1	slamf9	0.002599268453195691
ctcf	c77080	0.0025992239825427532
smarcc1	colq	0.0025991927832365036
rest	gal3st1	0.002599169733002782
dnmt1	tenm1	0.0025991657748818398
zic3	dcdc2c	0.002599134808406234
kmt2b	hoxc13	0.0025991215370595455
ctcf	limd1	0.0025990670546889305
pou5f1	hfe2	0.0025990295689553022
klf4	hspa12b	0.002599026309326291
sall4	pstpip1	0.0025990246795117855
ctcfl	tmem102	0.00259901094250381
ctcfl	ntf3	0.002599009545519948
ctcf	gdap1l1	0.0025989990681409836
zfp57	zfp609	0.0025989904534071684
rest	cacnb1	0.002598976017907262
kdm5a	ttc30a2	0.002598951570689678
tbx3	hnrnpf	0.002598946448415518
tfe3	atad1	0.002598946215584874
rest	bglap2	0.0025989001151174307
pou5f1	camk2b	0.0025988821871578693
kdm5a	oxgr1	0.0025988752022385597
nanog	rab40b	0.0025988470297306776
tbx3	klf5	0.002598810475319624
zfp57	dolk	0.0025988018605858088
ctcf	elovl3	0.0025987790431827307
nanog	ptpn1	0.002598727121949196
stat3	sspo	0.0025987152475863695
nanog	chchd5	0.002598704770207405
smarcc1	ly6g5b	0.002598702209070325
ctcf	pstk	0.002598681254312396
pou3f2	spata13	0.0025986626278609037
zic2	rhbdl3	0.0025986619293689728
jarid2	fam43b	0.002598650986328721
tfe3	synm	0.002598639577627182
ctcfl	4933402d24rik	0.0025985881220549345
sall4	kptn	0.002598563442006707
kdm5a	krba1	0.002598548773676157
tbx3	hdx	0.002598506398499012
phf5a	dynlt1c	0.002598467515781522
ctcf	tmem245	0.002598436549305916
jarid2	cep95	0.0025983231607824564
jarid2	gm4297	0.0025983168743550777
phf5a	frmd4b	0.002598284278064966
nanog	shank3	0.0025982786901295185
ctcf	lpar2	0.002598277060315013
kdm5a	pygm	0.0025982726365327835
jarid2	jmy	0.0025982633233070374
prdm14	gkn2	0.0025982330553233624
zfp57	sptbn4	0.0025982242077589035
stat3	nek3	0.002598173450678587
kdm5a	gpr62	0.0025981718208640814
kdm5a	rsu1	0.0025981315411627293
kdm5a	tfpi2	0.0025981103535741568
kdm5a	wscd2	0.0025981091894209385
ctcfl	clpx	0.002598079852759838
zfx	opn3	0.0025980686768889427
ctcfl	spef1	0.0025980642531067133
smarcc1	gpr158	0.0025980593636631966
zfx	ric3	0.0025980586651712656
jarid2	mup4	0.002598046325147152
ascl2	usp25	0.00259800860658288
klf4	mageb16	0.002597994636744261
sall4	cyp2j9	0.00259798439219594
kdm5a	zfr	0.002597982296720147
pou5f1	fbxw10	0.0025979341007769108
stat3	fam35a	0.002597931306809187
phf5a	foxn4	0.0025979268830269575
sall4	trem2	0.0025979257188737392
kdm5a	lrrc32	0.0025978917255997658
dnmt1	atcay	0.002597882179543376
kdm5a	cchcr1	0.0025978675112128258
ctcfl	akap5	0.002597844460979104
zfx	ntrk2	0.002597793471068144
ctcf	zc3hav1	0.0025977918412536383
tet1	glipr2	0.0025977883487939835
ctcfl	fzd5	0.0025977827608585358
zfx	gdf3	0.00259777856990695
utf1	hoxa1	0.0025977743789553642
zic2	zfp809	0.002597753657028079
phf5a	mfsd2a	0.0025977264158427715
jarid2	wt1	0.0025977259501814842
kdm5a	pcdhgb6	0.002597711281850934
tfe3	gga3	0.002597687765955925
klf4	4933402d24rik	0.0025976835750043392
zic2	serpinb1a	0.002597678452730179
ctcfl	fgf23	0.002597642131149769
smarcc1	txn2	0.0025975971948355436
sall4	ddx50	0.0025975715834647417
pou5f1	ano3	0.002597562735900283
kmt2b	taf7	0.00259750266559422
tet1	fbxo27	0.0025974977761507034
cxxc1	ptpn11	0.0025974975433200598
kat5	march8	0.002597492653876543
stat3	cwf19l1	0.0025974861346185207
stat3	slc24a3	0.0025974821764975786
prdm14	ythdf2	0.002597473096102476
kat5	lnpep	0.002597453771159053
stat3	krt10	0.0025974137242883444
klf4	pygo1	0.0025974009186029434
dnmt1	eny2	0.0025973983574658632
stat3	clic3	0.002597390441223979
zic2	alg10b	0.0025973496958613396
ctcf	krt33a	0.0025973438750952482
tet1	nepn	0.002597338054329157
ctcf	mus81	0.002597320359200239
smarcc1	ids	0.0025972758885473013
kmt2b	slc10a5	0.0025972374714910984
smarcc1	cyp2c66	0.0025972207076847553
cxxc1	nhlrc4	0.002597200218588114
tet1	dtnb	0.0025971890427172184
kdm5a	stmn1	0.002597180660814047
jarid2	chrm1	0.0025971720460802317
tbx3	tnfrsf11a	0.002597158309072256
klf4	adck2	0.002597150159999728
sall4	ttc21b	0.0025970872957259417
rest	9130008f23rik	0.002597082406282425
ctcf	gm13279	0.0025970065034925938
stat3	rcan1	0.002596957143396139
zfp57	tmx1	0.002596937119960785
ctcf	vmn2r33	0.002596907317638397
zfx	b3galt1	0.002596906153485179
smarcc1	pigb	0.002596881939098239
klf4	tmem72	0.0025968796107918024
pou5f1	gm5458	0.0025968679692596197
klf4	degs2	0.002596867037937045
kmt2b	fbn2	0.0025968460831791162
kdm5a	tex26	0.002596814651042223
jarid2	plxna2	0.0025967250112444162
cxxc1	triobp	0.002596721053123474
zfp57	far2	0.0025967098772525787
stat3	khdc3	0.0025966933462768793
smarcc1	lrba	0.002596688224002719
stat3	amfr	0.0025966698303818703
ctcf	ndufaf5	0.00259664305485785
tbx3	fat3	0.0025966172106564045
kdm5a	glt8d2	0.0025966125540435314
dnmt1	atg16l2	0.0025966104585677385
sall4	tbxa2r	0.00259659462608397
zfp57	clip4	0.0025965862441807985
sall4	ighmbp2	0.002596545033156872
klf4	cacna1g	0.0025965231470763683
ctcf	chrna7	0.0025965210516005754
ctcfl	phldb3	0.0025965035893023014
klf4	snx22	0.0025964805390685797
zfx	pgam2	0.0025964502710849047
utf1	atp7a	0.002596446080133319
rest	lgi2	0.002596443984657526
nanog	shmt1	0.002596423728391528
ctcf	rprm	0.0025963964872062206
ctcfl	cds2	0.002596388105303049
nanog	gmfb	0.002596380654722452
ctcf	ap2b1	0.0025963743682950735
jarid2	tagln	0.002596351783722639
sall4	col24a1	0.002596342470496893
kdm5a	rpp38	0.002596338978037238
zfx	mbnl1	0.002596338978037238
tbx3	ppp1r37	0.002596331061795354
sall4	rabl3	0.0025963052175939083
sall4	arid3b	0.002596273086965084
rest	cdipt	0.002596250269562006
sall4	abtb2	0.00259624351747334
zfp57	mtrf1	0.00259624095633626
jarid2	dixdc1	0.002596228150650859
stat3	cbx8	0.002596227452158928
pou5f1	g2e3	0.0025962088257074356
ctcfl	snapc2	0.002596180886030197
max	dcaf11	0.002596168080344796
dnmt1	gins2	0.002596145262941718
klf4	tmem218	0.0025961108040064573
nr5a2	cops4	0.002596103586256504
dnmt1	nlrp4f	0.0025960993953049183
kdm5a	cttnbp2	0.0025960556231439114
kat5	ing4	0.0025960507337003946
ctcfl	tceal7	0.002596048405393958
kdm5a	prpf3	0.00259603769518435
sall4	fxyd2	0.0025960318744182587
zfx	tm4sf4	0.0025960300117731094
tbx3	fos	0.0025960137136280537
tbx3	zfp758	0.0025960009079426527
stat3	clvs2	0.0025959520135074854
yy1	apba2	0.0025959392078220844
zfx	gtf2h4	0.0025959236081689596
nanog	igf2bp2	0.0025958765763789415
tbx3	abcd3	0.0025958698242902756
ctcf	gng2	0.0025958502665162086
stat3	tdpoz3	0.0025958498008549213
sall4	sgcz	0.0025958456099033356
esrrb	emp3	0.002595833968371153
pou5f1	cep104	0.0025958267506211996
stat3	bc080695	0.002595818368718028
yy1	klhl18	0.002595792291685939
sall4	zfp658	0.0025957776233553886
klf4	ptp4a3	0.0025957722682505846
nanog	b3galnt1	0.002595714060589671
kdm5a	b3galt4	0.0025957131292670965
sall4	bptf	0.0025957031175494194
tbx3	treml2	0.0025956842582672834
rest	etl4	0.002595653058961034
ctcf	dsg1c	0.0025956430472433567
zfp57	gpr156	0.0025955713354051113
yy1	ago2	0.002595569472759962
kdm5a	zfp787	0.002595550613477826
stat3	nlrp10	0.0025955347809940577
tet1	skp2	0.002595518482849002
ctcf	uqcrh	0.002595480065792799
smarcc1	npr1	0.0025954581797122955
ctcf	gcm1	0.0025954486336559057
kdm5a	slc18a3	0.0025954467710107565
foxd3	scyl2	0.002595436992123723
klf4	mbd5	0.0025954239536076784
tfe3	acer3	0.0025954083539545536
sall4	cadm1	0.0025953855365514755
ctcf	lrwd1	0.0025953601580113173
jarid2	serpinb9d	0.0025953359436243773
klf4	gpr19	0.00259533547796309
jarid2	gsc2	0.0025953231379389763
kmt2b	gm7609	0.0025953210424631834
sall4	fuz	0.002595313359051943
sall4	parp14	0.002595307305455208
klf4	shroom3	0.002595305209979415
pou3f1	lrp11	0.002595294499769807
kmt2b	rhot2	0.002595242578536272
zfp57	zkscan14	0.00259524118155241
yy1	scai	0.0025952316354960203
kmt2b	klrb1a	0.0025952085852622986
kdm5a	tmod2	0.002595192287117243
ctcfl	zfp358	0.0025951878633350134
jarid2	ppp4r2	0.0025951832067221403
kdm5a	exoc7	0.0025950674898922443
smarcc1	atp2c2	0.002595038851723075
klf4	nckap1l	0.0025950148701667786
ctcfl	ttc26	0.0025950081180781126
ctcfl	gosr1	0.0025949631817638874
sall4	cep85l	0.002594961319118738
nanog	foxp1	0.002594960620626807
jarid2	nop56	0.0025949603877961636
ctcf	sema4f	0.0025949464179575443
dnmt1	cep41	0.00259493594057858
klf4	rsc1a1	0.002594893565401435
nanog	pus10	0.0025948055554181337
zfx	rrm2b	0.0025947936810553074
kmt2b	tbx6	0.0025947722606360912
sall4	c1ra	0.0025947613175958395
sall4	spsb1	0.0025947417598217726
smarcc1	asb13	0.0025947210378944874
utf1	pip5k1c	0.002594689605757594
ctcfl	krtap4-13	0.0025946826208382845
nanog	atmin	0.0025946495588868856
jarid2	foxj1	0.0025945999659597874
tbx3	ubn2	0.0025945964735001326
stat3	cdc42ep4	0.0025945748202502728
ctcfl	zscan4c	0.0025945587549358606
smarcc1	trip6	0.0025945515371859074
sall4	prdx6b	0.0025945384986698627
ctcf	pgbd1	0.0025945359375327826
kmt2b	rasd1	0.002594512654468417
klf4	aagab	0.0025944828521460295
tbx3	ppp2r5d	0.0025944800581783056
dnmt1	kcns3	0.0025944479275494814
zfx	acot10	0.0025944458320736885
zfx	nfatc1	0.002594407182186842
zfp57	arrdc2	0.0025943939108401537
klf4	hist1h1e	0.0025943738874047995
zfp57	trafd1	0.0025943045038729906
tfe3	csmd3	0.002594271907582879
dnmt1	cep19	0.002594261197373271
pou5f1	trappc2	0.002594232326373458
zic3	dgcr2	0.0025942171923816204
jarid2	gimap8	0.002594191115349531
ctcf	defa2	0.0025941564235836267
jarid2	sephs1	0.00259414198808372
pou5f1	shmt2	0.0025941322091966867
kdm5a	riok3	0.002594124525785446
smarcc1	lage3	0.0025941149797290564
zfx	ubox5	0.0025940421037375927
kdm5a	tbk1	0.0025940316263586283
smarcc1	dnlz	0.0025940011255443096
zfp57	gm20765	0.0025940004270523787
smarcc1	aptx	0.0025939648039638996
ctcf	ggcx	0.0025939196348190308
kat5	muc1	0.0025939173065125942
utf1	hus1	0.002593904035165906
ctcf	scnn1a	0.0025938907638192177
utf1	kank1	0.0025938767939805984
nanog	lime1	0.0025938560720533133
tfe3	ajap1	0.002593828598037362
dnmt1	acap2	0.0025938272010535
jarid2	mtf1	0.002593826735392213
kmt2b	kng2	0.0025938102044165134
ctcfl	acta1	0.0025937985628843307
cxxc1	zcchc12	0.002593797165900469
kmt2b	gsx1	0.0025937953032553196
kmt2b	c2cd3	0.0025937811005860567
sall4	vstm2a	0.0025937717873603106
smarcc1	m6pr	0.0025937617756426334
tbx3	fkbp7	0.0025937496684491634
smarcc1	cep78	0.0025937240570783615
pou5f1	fnip1	0.002593593904748559
smarcc1	orc6	0.0025935869198292494
smarcc1	syt2	0.002593578537926078
kdm5a	ccno	0.0025935634039342403
pou5f1	cyb5r1	0.0025935606099665165
zfx	cldn1	0.0025935377925634384
zfp57	ncapd3	0.0025935254525393248
kmt2b	c130079g13rik	0.002593481680378318
ctcfl	edn3	0.002593470271676779
ctcf	adamts9	0.002593458630144596
rest	4930452b06rik	0.002593433018773794
tbx3	gbp2b	0.0025934327859431505
klf4	ffar3	0.002593416953459382
klf4	cyp7b1	0.002593405544757843
kmt2b	1500009l16rik	0.00259340344928205
sall4	stx16	0.002593390177935362
kmt2b	emc10	0.0025933736469596624
zfx	ankrd27	0.002593345707282424
ctcf	ccdc84	0.00259333080612123
ctcfl	sh3rf1	0.0025933184660971165
pou5f1	traf7	0.002593263750895858
zfx	dusp1	0.002593261655420065
kmt2b	alg14	0.0025932015851140022
tbx3	snrnp35	0.0025931994896382093
jarid2	pfkfb2	0.0025931948330253363
smarcc1	pold3	0.0025931713171303272
sall4	vmn2r7	0.0025931685231626034
kdm5a	mapk7	0.0025931496638804674
rest	trappc13	0.0025931335985660553
ctcf	gpat2	0.002593118231743574
zfp57	gm14308	0.0025930614210665226
kdm5a	clcn1	0.002593050245195627
ctcfl	litaf	0.002593012759461999
ctcfl	catsper2	0.0025929519906640053
foxd3	fuom	0.0025929471012204885
smarcc1	tmem128	0.0025929221883416176
nanog	frmpd1	0.0025929221883416176
ctcfl	slc1a1	0.002592864679172635
prdm14	gria4	0.0025928281247615814
pou5f1	bdh2	0.002592826494947076
stat3	slc35c2	0.0025928192771971226
rest	obscn	0.002592817647382617
zic2	prrx1	0.0025928127579391003
ctcfl	chmp5	0.002592794131487608
kmt2b	sema4c	0.0025927801616489887
max	melk	0.0025927741080522537
nanog	snx17	0.0025927633978426456
pou5f1	ido2	0.002592760371044278
esrrb	sdhaf2	0.002592755015939474
yy1	arsk	0.002592686330899596
pou5f1	asphd1	0.0025926060043275356
jarid2	snai3	0.002592605771496892
jarid2	wdr48	0.0025926034431904554
ctcf	zxdb	0.002592590870335698
jarid2	2310035c23rik	0.002592576900497079
ctcfl	dio3	0.002592572709545493
klf4	tex26	0.002592559205368161
ctcf	ralgapa2	0.0025925401132553816
ctcfl	ccdc96	0.0025925347581505775
stat3	ccdc88b	0.0025925333611667156
pou5f1	cyct	0.002592528471723199
klf4	hsd17b7	0.002592505654320121
zfx	nfkbiz	0.002592500764876604
ctcfl	rfwd2	0.0025924954097718
zfp57	rs1	0.002592492150142789
jarid2	kiss1r	0.002592463744804263
ascl2	rexo4	0.00259244441986084
zfp57	dbndd1	0.002592404605820775
nanog	gpr153	0.002592402510344982
dnmt1	crlf2	0.0025923969224095345
zfx	ap3b2	0.0025923389475792646
pou5f1	ccdc114	0.0025923310313373804
ctcf	celf6	0.002592232311144471
zfx	d930020b18rik	0.0025921748019754887
tbx3	scn1b	0.00259215384721756
stat3	rab19	0.002592153148725629
ctcf	gjb5	0.0025921077467501163
kmt2b	map1b	0.002592073753476143
kmt2b	zer1	0.0025920358020812273
nanog	dnaaf2	0.00259203277528286
yy1	cnnm4	0.0025919952895492315
kmt2b	tex2	0.002591970143839717
phf5a	cgn	0.002591937081888318
kdm5a	slc33a1	0.0025919321924448013
zfx	dnmbp	0.0025919261388480663
ctcfl	rgs20	0.002591918222606182
zfp57	mlx	0.0025919151958078146
utf1	wdr62	0.0025918963365256786
phf5a	nek7	0.002591892844066024
stat3	tgfbr2	0.0025918756145983934
stat3	zfp629	0.002591873286291957
dnmt1	cryl1	0.00259185372851789
klf4	rab40c	0.002591831376776099
ctcfl	trim16	0.0025918292813003063
jarid2	caskin2	0.002591811353340745
kmt2b	cspg4	0.0025917766615748405
kmt2b	xlr4b	0.0025917673483490944
smarcc1	hp1bp3	0.002591764321550727
esrrb	clec2g	0.0025917610619217157
phf5a	ubxn10	0.0025917342863976955
stat3	tmem51	0.002591723809018731
jarid2	fezf2	0.0025917161256074905
klf4	cnpy2	0.0025917068123817444
ctcf	copz2	0.0025916979648172855
cxxc1	tnk1	0.002591680968180299
rest	zfp786	0.0025915848091244698
tbx3	agap3	0.00259157526306808
ctcfl	kctd16	0.002591542201116681
yy1	frem1	0.002591521479189396
smarcc1	gdpgp1	0.002591508673503995
ascl2	olfr985	0.0025914700236171484
tbp	gtpbp1	0.0025914337020367384
nanog	zfp579	0.002591423923149705
pou5f1	coq4	0.00259141786955297
sall4	9930012k11rik	0.002591380150988698
klf4	msx3	0.0025913401041179895
max	kifc3	0.0025913268327713013
pou5f1	mis18a	0.0025913147255778313
nanog	kpna6	0.002591311000287533
stat3	caml	0.002591287950053811
ctcf	zfhx3	0.0025912821292877197
phf5a	fam26e	0.0025911929551512003
jarid2	dmbt1	0.0025911794509738684
tbx3	fbxl22	0.0025911598931998014
tbx3	efhc2	0.0025911557022482157
ctcfl	lypd6b	0.0025911417324095964
nanog	ptk6	0.0025910851545631886
rest	pgc	0.0025910676922649145
kdm5a	rragd	0.0025909903924912214
cxxc1	meox1	0.0025909391697496176
jarid2	usp17la	0.0025909184478223324
smarcc1	tmem50b	0.0025909023825079203
klf4	ssbp2	0.002590892370790243
nanog	cript	0.0025908828247338533
tet1	pcyt1b	0.002590860240161419
dnmt1	rad54l	0.0025908497627824545
kdm5a	pdhx	0.002590849297121167
phf5a	nkain4	0.0025908411480486393
ctcf	esyt3	0.0025908388197422028
kmt2b	hist1h2ac	0.0025908383540809155
nanog	ccl9	0.0025908269453793764
nanog	lfng	0.002590810414403677
klf4	kif5c	0.0025908094830811024
pou5f1	slc45a4	0.002590794116258621
tbx3	hist1h4b	0.002590781543403864
klf4	ndufaf4	0.00259076664224267
ctcf	toe1	0.002590759191662073
kdm5a	tdpoz4	0.002590747782960534
cxxc1	arhgap10	0.00259073032066226
tbx3	kcns1	0.002590727526694536
e4f1	cryzl1	0.0025906951632350683
kmt2b	slc24a3	0.0025906767696142197
zfx	ccm2l	0.0025906406808644533
stat3	ube2g1	0.002590640215203166
tet1	tnfaip8l2	0.0025906232185661793
nanog	smad1	0.002590513089671731
kdm5a	acta2	0.002590486779808998
nanog	myo1e	0.002590480027720332
