TF	Target	EdgeWeight
RAD51	HELLS	0.00458015501499176
MYC	ABCE1	0.004579512868076563
CBFB	HSPH1	0.004579458851367235
GATA2	OSGIN1	0.004579432774335146
CBFB	SUPV3L1	0.004577955696731806
FOXO1	BTG2	0.004577397368848324
NFAT5	NCEH1	0.004577097948640585
GATA2	SLC26A2	0.004576648119837046
FOXO1	PHF10	0.004575966391712427
HCFC1	PRIM2	0.004575883969664574
CBFB	ADSL	0.004575795028358698
STAT2	TMEM50B	0.004575763829052448
JUN	ELMO2	0.004575597587972879
GATA2	SLC35A4	0.004575338214635849
GFI1B	TLE2	0.004575167782604694
GATA2	FOXO1	0.0045747882686555386
CBX7	PLXDC2	0.0045742467045784
SATB1	PSMD6	0.004574206192046404
JUN	GOLIM4	0.004573676735162735
FOXO1	MYO1F	0.004573080688714981
MEIS1	FBXW11	0.0045729102566838264
JUN	TSPAN3	0.004572828765958548
NFAT5	KRT18	0.004572823643684387
MEIS1	D1ERTD622E	0.00457215029746294
NFAT5	GM4951	0.00457205343991518
IRF8	ANXA3	0.004571673460304737
SATB1	PSMC2	0.004571325145661831
STAT2	ISG20	0.004571111407130957
FOXO1	PRKCH	0.0045708948746323586
FOXO1	ARID2	0.004570518154650927
FOXO1	UBE2C	0.00457014748826623
STAT2	H2-AA	0.0045699323527514935
NFAT5	DHRS3	0.0045694950968027115
CBX7	MAGED1	0.004569121636450291
JUN	PLSCR4	0.004569080658257008
STAT2	ZDHHC13	0.004569042939692736
STAT2	METTL7A1	0.0045689791440963745
GATA2	GABBR1	0.004568734671920538
FOXO1	PFKFB3	0.004568086937069893
STAT2	TRIM30D	0.004567607771605253
JUN	HSPA4	0.004567396827042103
FOXO1	ACOX3	0.004567326512187719
NFAT5	SALL2	0.0045671542175114155
IKZF1	RNF4	0.004566572606563568
NFAT5	NFAM1	0.004566391464322805
JUN	PRMT7	0.004566243849694729
FOXO1	CTSZ	0.004566141404211521
SATB1	NAV1	0.004565881565213203
JUN	STIP1	0.004565662704408169
STAT2	TEK	0.00456446036696434
ELF1	PIM2	0.004563559778034687
NFAT5	GIMAP5	0.0045634545385837555
CBFB	CEP55	0.004563137423247099
RAD21	AHCYL1	0.00456291064620018
MYC	E2F4	0.00456250412389636
FOXO1	SGCE	0.004562486428767443
ELF1	PITPNC1	0.004562421701848507
IRF8	PRR5	0.0045623560436069965
GFI1B	CTSL	0.004561734851449728
CBX7	NDRG2	0.0045608957298099995
EBF1	JPT2	0.004560269881039858
CBX7	SERPINA3G	0.004560202360153198
EBF1	NRROS	0.004560024477541447
NFAT5	KIF13A	0.004559604916721582
RPA2	PHF5A	0.004558570217341185
CBX7	TRIM30B	0.004558189772069454
CBX7	HUS1	0.004558014217764139
FOXO1	RABGGTB	0.004557705018669367
NFAT5	RCC1	0.004557490348815918
GFI1B	MYCT1	0.004557203501462936
FOXO1	SMPD4	0.004557083826512098
HCFC1	CDK6	0.004556901752948761
IKZF1	GLRX5	0.0045568374916911125
CBFB	PSME3	0.004556228872388601
FOXO1	ISG20	0.004556227009743452
WDR5	CTSO	0.004555793479084969
GATA2	GM4759	0.004555470775812864
CBFB	SPTBN1	0.004555298946797848
CBX7	CBFB	0.004555247724056244
EBF1	DCAF13	0.0045540304854512215
NFAT5	GMFB	0.004552238620817661
IKZF1	MSH6	0.0045506879687309265
SPI1	LGALS1	0.004550099838525057
STAT2	BUB1	0.004550063516944647
STAT2	GM1966	0.004549560137093067
STAT2	ATF7	0.0045493594370782375
STAT2	IFI203	0.004548264667391777
FOXO1	PPAT	0.004547966178506613
STAT2	TNIP3	0.004547802731394768
MEIS1	TOPORS	0.004546792712062597
CBFB	ECT2	0.004546713083982468
NFAT5	VIPR2	0.004546401556581259
CBX7	UTP4	0.004546342417597771
FOXO1	SLC25A46	0.004546323791146278
SATB1	GRIA3	0.004546013195067644
NFAT5	KPNA3	0.004545996896922588
STAT2	IGHM	0.004544960334897041
GATA2	TRAP1	0.004544952884316444
IKZF1	BUB1B	0.004544740542769432
JUN	TUBGCP2	0.00454427395015955
STAT2	MGAT5	0.004544151946902275
CBX7	UBASH3A	0.004544136580079794
JUN	HDGFL3	0.0045441146939992905
SPI1	EPRS	0.004543892107903957
EBF1	JPT1	0.004542832728475332
GATA2	PDE4B	0.004542829934507608
SATB1	TRPS1	0.004542722832411528
STAT2	FCGR3	0.00454255985096097
GATA2	TBC1D10C	0.004542125388979912
JUN	GNG12	0.004542079754173756
RPA2	CENPK	0.004541326314210892
EBF1	MCM3	0.004541311878710985
ELF1	BCL2	0.0045410031452775
GFI1B	YPEL3	0.004540799651294947
CBX7	SEC23IP	0.004540777299553156
GATA2	SPCS3	0.004540549125522375
NFAT5	ARHGAP15	0.004540248308330774
RPA1	MCM10	0.004539864603430033
HCFC1	PCLAF	0.0045394981279969215
NFAT5	CREBRF	0.004539296962320805
NFAT5	PPP1R15A	0.0045390380546450615
CBFB	GLRX5	0.004538259468972683
RPA2	PCLAF	0.004538182634860277
STAT2	GEM	0.004537998232990503
STAT2	PGLYRP2	0.004537979606539011
CBFB	MYO5A	0.004537964705377817
NFAT5	TAF12	0.00453783106058836
IKZF1	RAB37	0.0045377761125564575
EBF1	FASTKD3	0.00453763734549284
RPA2	SPC24	0.004537595901638269
EBF1	MCM6	0.004537391476333141
STAT2	EMCN	0.004537155386060476
JUN	PRMT5	0.004536699969321489
HCFC1	HMGB2	0.004536474589258432
SPI1	POLR2B	0.004536439199000597
ELF1	HMGB3	0.004536256194114685
FOXO1	HMBS	0.004536015447229147
GATA2	FASTKD2	0.004535974469035864
MYC	MCM3	0.0045356424525380135
IKZF1	IL12A	0.004535298328846693
IKZF1	ATP6AP2	0.004534711129963398
NFAT5	TCP11L2	0.004534424282610416
SPI1	MYC	0.004534160252660513
WDR5	VAV1	0.004534133244305849
FOXO1	ARHGAP15	0.004534098319709301
SATB1	ARFGEF2	0.004532358143478632
FOXO1	DENND1C	0.004532264079898596
MEIS1	ADSL	0.0045322272926568985
NFAT5	TMX3	0.004532008431851864
RPA2	RAD51	0.004531004000455141
GATA2	GIMAP6	0.004529701080173254
IKZF1	ATP1B3	0.004529280588030815
STAT2	TAF12	0.004527711775153875
EBF1	RAB38	0.004527135752141476
GFI1B	CSRP3	0.00452662305906415
GATA2	KIF22	0.004526288714259863
NFAT5	SOAT1	0.004526221659034491
GFI1B	NEURL3	0.004526146221905947
JUN	LY86	0.004525285214185715
WDR5	PSMD1	0.004524842370301485
JUN	CDK18	0.004524524789303541
STAT2	TSC22D1	0.004524459596723318
ELF1	STRAP	0.004524244461208582
FOXO1	PTPRE	0.004523240961134434
STAT2	GIMAP8	0.0045219892635941505
IRF8	HSPA1A	0.00452186306938529
GATA2	TMEM43	0.00452071288600564
MEIS1	NUS1	0.004520356189459562
GFI1B	LHCGR	0.004519739653915167
IRF8	FES	0.004519551992416382
CBX7	CHCHD10	0.004519359674304724
FOXO1	SLC31A1	0.004519088659435511
MYC	H2-DMA	0.00451906630769372
GATA2	ABL2	0.0045190053060650826
JUN	SLC44A2	0.004518489353358746
CBX7	CISH	0.00451843673363328
SATB1	HNRNPAB	0.0045177568681538105
GATA2	KAT7	0.004517749883234501
FOXO1	ADGRL4	0.004517733585089445
IKZF1	MTMR1	0.004517605062574148
FOXO1	VPS16	0.0045175934210419655
RAD21	SRSF1	0.00451753381639719
GATA2	INTS8	0.004517045337706804
HDAC2	TOPORS	0.004515511449426413
JUN	NOLC1	0.004515259526669979
MYC	UTP4	0.00451477849856019
CBFB	ATP13A1	0.00451280502602458
MEIS1	STRAP	0.004512276966124773
FOXO1	ARCN1	0.004511646460741758
GATA2	CS	0.004511154722422361
RAD21	RMND5A	0.004510809201747179
IKZF1	PPM1F	0.00451055308803916
MEIS1	HNRNPLL	0.004510459490120411
JUN	UBA2	0.0045094252564013
IKZF1	RPA1	0.004509328864514828
JUN	NFATC2	0.004509190563112497
CBX7	NFAT5	0.004509002435952425
CBX7	AKAP8L	0.004508429206907749
IRF8	NAV1	0.004508397076278925
MEIS1	NFKBIA	0.004508032463490963
CBX7	NCF1	0.004508022218942642
STAT2	CTSL	0.0045076096430420876
GATA2	4833439L19RIK	0.004507292993366718
FOXO1	THADA	0.0045067607425153255
NFAT5	PRMT5	0.004506499040871859
GATA2	NSUN2	0.00450636213645339
GATA2	PLEKHO2	0.004506233613938093
HCFC1	BIRC5	0.004506093915551901
SPI1	CTSG	0.004505909513682127
NFAT5	FOXRED1	0.004504816606640816
RPA2	RAD51AP1	0.00450464291498065
GFI1B	MEMO1	0.004504399839788675
STAT2	AP1S2	0.004503623582422733
RAD21	SYNJ1	0.004503344185650349
GFI1B	IRGM2	0.0045031048357486725
STAT2	SLC22A3	0.004502960480749607
GATA2	OSBPL1A	0.004502731375396252
CBFB	CD53	0.004502326715737581
FOXO1	CDCA3	0.004501368850469589
STAT2	CKAP5	0.004501364193856716
GFI1B	MTHFD1	0.004501355811953545
FOXO1	NAMPT	0.004501345567405224
STAT2	GPD1L	0.004501324612647295
GATA2	IIGP1	0.004501252435147762
CBX7	GBP3	0.004501203075051308
STAT2	NDRG2	0.00450058514252305
EBF1	MCM7	0.004500347189605236
FOXO1	OBSCN	0.004500179551541805
MEIS1	TIMM29	0.0044994777999818325
JUN	IPO9	0.004496884532272816
SATB1	PARP8	0.004496841691434383
NFAT5	VPS35	0.004496596287935972
IKZF1	DNAJC9	0.004496545996516943
CBX7	USP42	0.004496230743825436
MEIS1	NDE1	0.0044961473904550076
JUN	UNC93B1	0.004494662396609783
FOXO1	PPM1F	0.00449369614943862
ELF1	HDGFL3	0.004493648186326027
WDR5	SLC16A1	0.004493504296988249
NFAT5	SPCS3	0.004493428394198418
SATB1	RPA2	0.004493326414376497
FOXO1	SLC7A4	0.00449313223361969
IKZF1	ALDH9A1	0.004489810671657324
MEIS1	BYSL	0.004489329643547535
STAT2	PLD3	0.004488641396164894
NFAT5	AGPS	0.004487813916057348
GATA2	DOK2	0.004487680736929178
NFAT5	IGTP	0.004487411584705114
FOXO1	CKAP2	0.004486157558858395
CBX7	HNRNPLL	0.004485901445150375
STAT2	IRF6	0.004485649056732655
IRF8	LSP1	0.004485642537474632
CBX7	GNG11	0.004485304467380047
EBF1	SNRPB	0.004485016688704491
CBX7	RASSF4	0.004484848584979773
NFAT5	ACLY	0.00448446162045002
SPI1	NAPSA	0.004483879543840885
IKZF1	NRROS	0.00448383204638958
NFAT5	CCNB2	0.004483332391828299
CBX7	TRIM47	0.004482876043766737
STAT2	CSRP3	0.004482847638428211
MEIS1	C1RL	0.004482755903154612
NFAT5	SIRPA	0.004482713527977467
GATA2	AI506816	0.0044819810427725315
GFI1B	PSMD9	0.0044812303967773914
CBX7	CYFIP2	0.004481095355004072
WDR5	FTSJ3	0.004480614792555571
RAD21	SGO1	0.004480454605072737
GATA2	WDR55	0.004480206407606602
IKZF1	NFAT5	0.004480111412703991
HCFC1	ALAS1	0.0044800094328820705
FOXO1	ARMT1	0.004479563795030117
GATA2	NDUFA10	0.004479561001062393
MYC	POLR1B	0.004479338880628347
SATB1	GBP3	0.004477987065911293
NFAT5	KPNA1	0.004476675298064947
JUN	ANGPT1	0.0044762794859707355
MEIS1	ATG12	0.00447618355974555
IKZF1	ATG12	0.004475611262023449
CBX7	SELENBP1	0.004475313704460859
RAD21	RRM2	0.004474850837141275
FOXO1	MEMO1	0.004473979119211435
MEIS1	MTR	0.004473688546568155
GATA2	IFI44	0.004473230801522732
FOXO1	TGTP1	0.004473151173442602
NFAT5	ZEB2	0.004472656641155481
EBF1	E2F4	0.004472562577575445
SATB1	PRPS2	0.004471895284950733
JUN	MFSD14B	0.004471811465919018
GATA2	SELENBP1	0.004471535794436932
EBF1	RANGAP1	0.0044708880595862865
GATA2	SLC35E1	0.004470852669328451
CBX7	SAMD9L	0.0044706882908940315
JUN	RTEL1	0.00447051553055644
GFI1B	JUN	0.004470461048185825
FOXO1	SEC23IP	0.004470326937735081
WDR5	RNF4	0.004469068720936775
JUN	DNTT	0.00446853693574667
ELF1	TRPS1	0.0044683837331831455
IRF8	B3GNT5	0.004468214698135853
JUN	TGM2	0.004468001890927553
NFAT5	COL4A1	0.004467075690627098
JUN	ABCB8	0.004466094542294741
CBX7	USP14	0.0044660745188593864
CBX7	NUDCD1	0.004465421661734581
MEIS1	XPNPEP1	0.004465196281671524
HCFC1	SPTBN1	0.004465071950107813
RPA2	PSME3	0.004464827943593264
MEIS1	GMCL1	0.004464136902242899
EBF1	F13A1	0.004463880322873592
MEIS1	PRPF4	0.004463651683181524
GFI1B	LPCAT2	0.004463092889636755
RAD21	AGPS	0.0044629923067986965
SATB1	PRSS57	0.004462840501219034
FOXO1	NUPR1	0.00446256622672081
EBF1	NASP	0.004461046773940325
GATA2	DENND1C	0.004461043979972601
GFI1B	SNAP23	0.004460633732378483
CBX7	DNAJC5	0.004460596013814211
SPI1	DDX39	0.004460557829588652
GFI1B	SLC19A1	0.004460426978766918
HCFC1	MYO5A	0.004460338968783617
CBX7	TARS	0.0044602216221392155
MEIS1	ARMT1	0.004459683317691088
GATA2	KCTD20	0.004459203686565161
SPI1	TYROBP	0.004458791110664606
FOXO1	MKI67	0.004458787851035595
CBX7	EMID1	0.00445849634706974
EBF1	MAPKAPK3	0.00445697084069252
JUN	APBB1	0.004456900991499424
MEIS1	WDR55	0.0044566369615495205
ELF1	HJURP	0.004456562455743551
STAT2	MXD3	0.0044557624496519566
GATA2	HARS	0.004455540794879198
STAT2	SLPI	0.004455531481653452
FOXO1	GCNT2	0.004455202259123325
MEIS1	MAN2A2	0.004453977104276419
CBX7	CRISPLD1	0.004452829714864492
STAT2	MYO1G	0.004452498164027929
RAD21	INO80D	0.004452342167496681
MEIS1	CD244A	0.0044519733637571335
NFAT5	MSH6	0.004451531916856766
CBFB	GM20559	0.004451245069503784
SATB1	ACLY	0.004451121669262648
STAT2	MFSD14B	0.0044511063024401665
GATA2	DNAJC11	0.00445039477199316
JUN	CBFB	0.00445012329146266
JUN	EBF1	0.004449866712093353
RAD21	YBX3	0.004449730738997459
JUN	H2-OB	0.004449688829481602
FOXO1	ARFGEF2	0.004449513275176287
NFAT5	HSPH1	0.004449373111128807
FOXO1	GK	0.004448543302714825
SATB1	CKS1B	0.004448108375072479
MEIS1	RB1	0.004448102321475744
FOXO1	SLA	0.004448088351637125
GATA2	EPB41L4B	0.00444761011749506
HCFC1	GNG12	0.00444708252325654
GATA2	PIM2	0.0044470191933214664
MEIS1	INPP5B	0.004446918610483408
GATA2	ZFP467	0.004446268547326326
CBFB	SLCO3A1	0.004446258302778006
FOXO1	MTO1	0.004445863887667656
GATA2	TTLL12	0.00444577494636178
ELF1	SF3B3	0.00444566085934639
NFAT5	ROBO4	0.004445621278136969
IKZF1	GGTA1	0.004445598926395178
EBF1	PLA2G15	0.004445563070476055
JUN	SNAP23	0.004445210099220276
SPI1	TEC	0.004445008933544159
GATA2	NEURL3	0.004444531165063381
GATA2	CTLA2B	0.00444423034787178
NFAT5	COPB1	0.004443992394953966
CBX7	FUCA2	0.004443684127181768
CBX7	FLNB	0.004443625919520855
STAT2	GT(ROSA)26SOR	0.004443561192601919
CBX7	BTG2	0.004443303681910038
CBX7	FAM91A1	0.004443262238055468
CBX7	LCP2	0.004443084355443716
CBFB	KAT7	0.004441413562744856
CBX7	ABCB10	0.004441167693585157
MEIS1	PRODH	0.004441129509359598
FOXO1	SLC43A3	0.004441003315150738
HCFC1	CKS1B	0.004440898075699806
MEIS1	DNAJC5	0.004439631476998329
STAT2	KRT18	0.0044392310082912445
FOXO1	PTPN7	0.004439066629856825
CBX7	UBA7	0.004438744857907295
STAT2	NFATC2	0.00443797092884779
SATB1	ICAM1	0.004437941592186689
WDR5	IDH3A	0.004437919240444899
STAT2	ABHD17B	0.004437881987541914
GATA2	EBF1	0.00443775812163949
FOXO1	HARS	0.004437687806785107
NFAT5	BATF2	0.004437537863850594
NFAT5	GCLC	0.0044373138807713985
SATB1	KCNQ1OT1	0.00443707499653101
RPA1	MCM7	0.00443686218932271
GATA2	KNSTRN	0.004436515271663666
MEIS1	NPLOC4	0.004436356946825981
STAT2	MAPK12	0.00443622749298811
CBFB	POLE3	0.0044358866289258
FOXO1	FAM111A	0.004435876850038767
ELF1	CENPF	0.0044351257383823395
HCFC1	CDCA3	0.00443505821749568
ELF1	AW112010	0.004433554131537676
SPI1	NRROS	0.004433279391378164
FOXO1	LONP2	0.004433155059814453
IKZF1	AP3S1	0.004432890564203262
NFAT5	ELP2	0.004432661924511194
JUN	SLC26A2	0.004432616755366325
GATA2	PSME3	0.004431902430951595
NFAT5	NMD3	0.0044318316504359245
CBFB	EIF1AD	0.004431331530213356
NFAT5	ADAM17	0.004430805798619986
GATA2	CIP2A	0.004430767614394426
GATA2	SLC30A5	0.004430597182363272
SPI1	DDX1	0.004430573433637619
MYC	IFRD2	0.004430013243108988
MEIS1	FUT7	0.004429337568581104
JUN	TES	0.004429261200129986
SPI1	NDRG1	0.004429255612194538
FOXO1	FARSB	0.0044287764467298985
ELF1	SLC37A1	0.004428335465490818
NFAT5	CD93	0.004428135231137276
MYC	MFSD10	0.004427596926689148
NFAT5	XPNPEP1	0.004426020663231611
STAT2	BATF2	0.004424970131367445
SATB1	TEX10	0.004424430895596743
JUN	THEMIS2	0.004423721227794886
MEIS1	RPS6KA5	0.0044229826889932156
MEIS1	GTF2H1	0.004422981757670641
GATA2	ZFP36	0.004422823898494244
CBX7	SARAF	0.004422598518431187
FOXO1	MAPKAPK3	0.004421887919306755
NFAT5	GFM1	0.004421394318342209
STAT2	RPA1	0.004419724922627211
IKZF1	FLNA	0.004419698845595121
ELF1	HSPA4	0.004419361706823111
GFI1B	TSC22D1	0.0044191875495016575
STAT2	STXBP4	0.004418196156620979
CBX7	ATP8B4	0.00441773422062397
JUN	CSF1R	0.004417397081851959
ELF1	ITGAL	0.004417291842401028
IKZF1	ANXA1	0.004417286720126867
CBX7	MAD2L1	0.004417209420353174
NFAT5	LY9	0.004417114891111851
FOXO1	TRPC6	0.00441681919619441
FOXO1	FBXO5	0.0044159721583127975
MEIS1	KCTD20	0.004415064584463835
FOXO1	GARS	0.004414914641529322
RAD21	CCNF	0.004414232447743416
GFI1B	CTTN	0.004413603339344263
MEIS1	FLNB	0.004413451999425888
SPI1	ZFP24	0.004412712994962931
CBX7	SLCO4A1	0.004411878064274788
STAT2	HDAC11	0.004411736968904734
JUN	NADK	0.0044110920280218124
GATA2	NFATC2	0.0044104731641709805
NFAT5	COL4A2	0.00441043172031641
MEIS1	ZFP24	0.004409718792885542
CBFB	HMBS	0.004409637302160263
SPI1	SPNS3	0.00440938537940383
GFI1B	IFI203	0.0044088214635849
STAT2	SGPP1	0.004408710170537233
GATA2	CSTF2	0.004408576991409063
CBX7	KIF11	0.0044082822278141975
MEIS1	ANKRD44	0.004407956264913082
RAD51	POLD1	0.004407777916640043
MEIS1	CYBC1	0.004407641943544149
ELF1	SETD2	0.0044061667285859585
NFAT5	FCGRT	0.004406063351780176
NFAT5	MIR17HG	0.004405888728797436
FOXO1	SYK	0.004405733197927475
CBFB	DHRS3	0.004405570682138205
GATA2	TCN2	0.004404989071190357
STAT2	TRIM30B	0.004404426086694002
JUN	EML4	0.004404258914291859
MYC	OTULINL	0.004404102917760611
SPI1	CSF2RB	0.004403621423989534
CBFB	E2F8	0.004402877762913704
FOXO1	CAND2	0.00440244609490037
CBFB	DTL	0.004401572979986668
MEIS1	MAPK1	0.004401310812681913
CBFB	VPS35	0.004401274491101503
RAD21	GT(ROSA)26SOR	0.004400747828185558
MEIS1	HMBS	0.004400537349283695
NFAT5	H2-DMA	0.004400459583848715
NFAT5	H2-OB	0.004400187637656927
FOXO1	CHCHD10	0.00439987750723958
GATA2	CERS4	0.004399798810482025
WDR5	SERP1	0.004399660509079695
MEIS1	FBXO5	0.004399399273097515
IRF8	CTSZ	0.004398726858198643
FOXO1	THSD1	0.004398679826408625
GATA2	UBASH3A	0.004398500546813011
HDAC2	RPA2	0.0043977489694952965
STAT2	CASP4	0.004397548735141754
FOXO1	NR3C2	0.004397369455546141
CBFB	ARHGAP15	0.004396814852952957
FOXO1	MR1	0.004395915661007166
CBFB	DOCK11	0.004395410418510437
FOXO1	GM4951	0.004395331256091595
IRF8	RAB44	0.004395176190882921
CBX7	NUAK2	0.004395154770463705
FOXO1	SLC30A5	0.004394886549562216
SATB1	FAM189B	0.004393672104924917
IKZF1	LMO4	0.0043921759352087975
JUN	LAX1	0.004392135888338089
RAD21	IL17RA	0.004391815513372421
JUN	MTMR6	0.004391642287373543
NFAT5	CENPA	0.004390212241560221
FOXO1	IFI209	0.004389857407659292
CBFB	TESPA1	0.004389663226902485
CBX7	PEAR1	0.004389394540339708
CBX7	ANXA5	0.004389068111777306
SATB1	SPTBN1	0.004389059729874134
RPA2	CDCA7	0.00438871793448925
SPI1	TIMM29	0.004388636443763971
WDR5	H2-DMA	0.004388176836073399
SATB1	GABBR1	0.004388030152767897
ELF1	TAB1	0.004387717228382826
CBX7	POLR1B	0.004387637600302696
SATB1	RAB37	0.004387275315821171
SPI1	TSPAN3	0.004386818036437035
FOXO1	SNHG5	0.004386786837130785
STAT2	EYA2	0.004386743064969778
STAT2	UBASH3A	0.004386349581182003
STAT2	WDR5	0.004386160522699356
STAT2	HERPUD1	0.004385343752801418
GATA2	ACSS1	0.0043851411901414394
GFI1B	POLE3	0.004384938627481461
CBX7	FEM1A	0.004384875297546387
GATA2	PTPRE	0.0043845404870808125
EBF1	RAB44	0.00438450975343585
FOXO1	ZC3H7A	0.004384479019790888
FOXO1	EIF1AD	0.004384243860840797
NFAT5	HIF3A	0.004384159110486507
MEIS1	UQCRFS1	0.004383848048746586
MEIS1	SUSD3	0.004383802879601717
GATA2	CEP55	0.004383171442896128
IKZF1	LY86	0.004382983315736055
CBX7	RPA1	0.0043826596811413765
GFI1B	ANXA5	0.004382495768368244
SATB1	IL6ST	0.0043814717791974545
CBX7	TECPR1	0.004381248261779547
STAT2	CAND2	0.004380717407912016
STAT2	RORC	0.004380612634122372
SATB1	ATP13A1	0.004380449652671814
CBX7	PCMTD1	0.004380319733172655
FOXO1	RAD21	0.004380089230835438
GATA2	GIMAP8	0.0043794927187263966
CBX7	TEX10	0.004379386082291603
STAT2	RAP1B	0.004379246849566698
STAT2	UNC93B1	0.004379235673695803
FOXO1	TNFRSF13C	0.0043790158815681934
GFI1B	HIF3A	0.004378892946988344
GFI1B	ADAM17	0.004378176294267178
GATA2	PGLYRP2	0.004378125071525574
NFAT5	CD274	0.004378021694719791
JUN	SHISA8	0.004377912264317274
FOXO1	ELANE	0.004377814009785652
CBFB	SELL	0.004377162549644709
FOXO1	SGMS1	0.0043769218027591705
NFAT5	PTGS1	0.004376682918518782
GATA2	FCGR3	0.004376558121293783
HDAC2	TARS	0.004376146011054516
CBX7	NEAT1	0.004376053810119629
EBF1	WDR5	0.004375820979475975
NFAT5	IFI44	0.004375312477350235
CBFB	MTR	0.004375159274786711
HCFC1	CBX5	0.004375000484287739
HDAC2	PPP1CB	0.004372678697109222
JUN	DNAJC10	0.004372589290142059
GATA2	RGS19	0.0043724640272557735
IKZF1	ECT2	0.00437181955203414
ELF1	GLIPR2	0.004371579736471176
FOXO1	TBL3	0.004371535032987595
STAT2	BDH2	0.004371310584247112
STAT2	SLC31A1	0.004370549693703651
FOXO1	CSF1R	0.004370418842881918
CBX7	CLEC4E	0.004370312672108412
NFAT5	GNG12	0.004370308481156826
CBX7	MCOLN2	0.00436986330896616
MEIS1	SRSF1	0.004369521979242563
GATA2	ZNRF2	0.004368757363408804
IKZF1	CD48	0.004368346184492111
IKZF1	NUDT4	0.004368169233202934
FOXO1	ZFP53	0.0043677641078829765
CBFB	CYFIP2	0.004367663059383631
FOXO1	ZMIZ1	0.004367575515061617
EBF1	CDCA7	0.004367566667497158
CBFB	SLC19A1	0.004367468412965536
FOXO1	LRRC59	0.004367458634078503
ELF1	VAV3	0.004367436747997999
SATB1	MYL10	0.004367375280708075
NFAT5	CBX7	0.004367105662822723
NFAT5	PRC1	0.004367004614323378
ELF1	WSB1	0.004366831388324499
NFAT5	GBP3	0.004366041161119938
MEIS1	TRMT11	0.004365986213088036
FOXO1	PTGR1	0.004365619737654924
MEIS1	GALNT6	0.004364422056823969
CBX7	ATP6AP2	0.004363973159343004
CBX7	NPTN	0.0043639387004077435
IKZF1	OTULINL	0.004363249987363815
NFAT5	EIF2B1	0.004362008534371853
MYC	EIF2S1	0.004361137747764587
IKZF1	CREBRF	0.004361096303910017
JUN	JCHAIN	0.004360576625913382
WDR5	TBC1D9B	0.004359773360192776
STAT2	EIF2B1	0.0043592676520347595
GATA2	RAB31	0.004356970079243183
CBX7	GM8113	0.0043558464385569096
IRF8	F630028O10RIK	0.004355764947831631
CBFB	NCLN	0.004355615470558405
WDR5	SDF2L1	0.004355266224592924
NFAT5	PIP4K2A	0.004355155862867832
CBFB	PDIA4	0.004354723729193211
GATA2	PFKFB3	0.004353937692940235
HDAC2	UBR7	0.004353845026344061
GATA2	PUS7	0.004353673662990332
SPI1	MOB3C	0.00435355119407177
MEIS1	PRKCD	0.004353537689894438
GFI1B	C1RL	0.004353072494268417
GATA2	ZFP322A	0.004352757707238197
GATA2	NPLOC4	0.004352425690740347
FOXO1	ABL1	0.004352096933871508
IRF8	ZMIZ1	0.004351974930614233
MYC	MORC3	0.004351252224296331
STAT2	RMND5A	0.004350549075752497
STAT2	CAMK2D	0.004350138362497091
IKZF1	CDCA5	0.004350060131400824
SPI1	AFAP1L1	0.0043496363796293736
ELF1	NCAPD2	0.004349405411630869
SATB1	NUP155	0.004349334165453911
MYC	CD244A	0.0043492927215993404
SPI1	TMEM97	0.00434926338493824
SATB1	ADSL	0.0043489085510373116
HCFC1	SLC16A1	0.004348238464444876
CBX7	IFITM1	0.004347414243966341
NFAT5	FAM102B	0.004347297828644514
NFAT5	ISYNA1	0.004347147420048714
STAT2	KCNK5	0.00434645963832736
MEIS1	REXO4	0.0043463921174407005
RAD21	FGFR1OP	0.004345925059169531
FOXO1	PADI4	0.00434577651321888
CBX7	CNRIP1	0.00434443075209856
MYC	SLC39A6	0.004344080574810505
RPA2	HNRNPAB	0.00434399489313364
RAD51	CDC7	0.004343793727457523
NFAT5	ATAD1	0.004343562759459019
CBX7	CCR2	0.004343406762927771
MEIS1	ACOT9	0.0043431976810097694
RPA1	CDC45	0.004343083593994379
GATA2	NCAPG	0.004343003500252962
ELF1	PECAM1	0.004342265892773867
NFAT5	RAD21	0.004342200700193644
NFAT5	IL6ST	0.0043418388813734055
GATA2	LGALS1	0.004341607913374901
GATA2	STT3A	0.004341477993875742
RAD51	TFRC	0.0043408228084445
CBX7	PLSCR4	0.004340658895671368
ELF1	ADAM17	0.004339925944805145
GATA2	ZFP945	0.004339663777500391
WDR5	SRM	0.004339374136179686
EBF1	SARAF	0.004338975064456463
IRF8	ATP8B4	0.004338275175541639
EBF1	CD244A	0.004338049329817295
ELF1	PBX1	0.004337492864578962
NFAT5	CLN5	0.004337379243224859
CBX7	ADA	0.004336858633905649
JUN	MTMR4	0.004334945697337389
HDAC2	FAM136A	0.004334451165050268
SATB1	FAM76B	0.004334268160164356
CBX7	PRKCD	0.004334184341132641
CBX7	CPA3	0.004333865828812122
GATA2	PSMC2	0.004333369433879852
RAD21	4833439L19RIK	0.004333186894655228
FOXO1	ARHGEF39	0.004333180375397205
NFAT5	TOMM70A	0.004332448821514845
GFI1B	MPZL1	0.004331946838647127
GFI1B	HMGB3	0.004331156145781279
CBX7	E2F4	0.004330608528107405
SATB1	B3GNT5	0.004330364987254143
SATB1	TNFRSF13C	0.004329886753112078
ELF1	CENPA	0.004329795949161053
SATB1	TCIRG1	0.00432974100112915
