,TF,Target,Label
3765,295,137,1
3766,295,228,1
3767,295,616,1
3768,295,777,1
3769,295,98,1
3770,295,480,1
3771,295,333,1
3772,295,457,1
3773,295,1160,1
3774,295,1001,1
3775,295,434,1
3776,295,37,1
3777,295,35,1
3778,295,441,1
3779,295,419,1
3780,295,810,1
3781,295,433,1
3782,295,792,1
3783,295,807,1
3784,295,423,1
3785,295,1115,1
3786,295,573,1
3787,295,836,1
3788,295,47,1
3789,295,721,1
3790,295,546,1
3791,295,1062,1
3792,295,578,1
3793,295,341,1
3794,295,701,1
3795,295,821,1
3796,295,956,1
3797,295,359,1
3798,295,478,1
3799,295,246,1
3800,295,342,1
3801,295,194,1
3802,295,12,1
3803,295,251,1
3804,295,286,1
3805,295,76,1
3806,295,1019,1
3807,295,1197,1
3808,295,178,1
3809,295,30,1
3810,295,191,1
3811,295,368,1
3812,295,482,1
3813,295,756,1
3814,295,331,1
3815,295,1018,1
3816,295,745,1
3817,295,666,1
3818,295,0,1
3819,295,1023,1
3820,295,1169,1
3821,295,1112,1
3822,295,562,1
3823,295,408,1
3824,295,771,1
3825,295,736,1
3826,295,604,1
3827,295,1129,1
3828,295,278,1
3829,295,931,1
3830,295,635,1
3831,295,304,1
3832,295,31,1
3833,295,217,1
3834,295,732,1
3835,295,20,1
3836,295,112,1
3837,295,879,1
3838,295,682,1
3839,295,1080,1
3840,295,376,1
3841,295,495,1
3842,295,649,1
3843,295,1044,1
3844,295,173,1
3845,295,421,1
3846,295,738,1
3847,295,145,1
3848,295,876,1
3849,295,805,1
3850,295,412,1
3851,295,100,1
3852,295,185,1
3853,295,975,1
3854,295,117,1
3855,295,479,1
3856,295,297,1
3857,295,74,1
3858,295,467,1
3859,295,671,1
3860,295,1049,1
3861,295,41,1
3862,295,643,1
3863,295,881,1
3864,295,720,1
3865,295,403,1
3866,295,264,1
3867,295,946,1
3868,295,706,1
3869,295,97,1
3870,295,1034,1
3871,295,540,1
3872,295,447,1
3873,295,1011,1
3874,295,902,1
3875,295,800,1
3876,295,1145,1
3877,295,932,1
3878,295,814,1
3879,295,676,1
3880,295,863,1
3881,295,505,1
3882,295,409,1
3883,295,780,1
3884,295,328,1
3885,295,312,1
3886,295,321,1
3887,295,957,1
3888,295,406,1
3889,295,629,1
3890,295,71,1
3891,295,820,1
3892,295,535,1
3893,295,169,1
3894,295,40,1
3895,295,547,1
3896,295,316,1
3897,295,129,1
3898,295,696,1
3899,295,563,1
3900,295,744,1
3901,295,193,1
3902,295,684,1
3903,295,630,1
3904,295,591,1
3905,295,600,1
3906,295,739,1
3907,295,551,1
3908,295,784,1
3909,295,1183,1
3910,295,343,1
3911,295,639,1
3912,295,588,1
3913,295,131,1
3914,295,625,1
3915,295,130,1
3916,295,89,1
3917,295,699,1
3918,295,394,1
3919,295,458,1
3920,295,220,1
3921,295,705,1
3922,295,313,1
3923,295,365,1
3924,295,187,1
3925,295,306,1
3926,295,788,1
3927,295,803,1
3928,295,709,1
3929,295,657,1
3930,295,410,1
3931,295,557,1
3932,295,1036,1
3933,295,240,1
3934,295,915,1
3935,295,492,1
3936,295,391,1
3937,295,733,1
3938,295,263,1
3939,295,832,1
3940,295,726,1
3941,295,211,1
3942,295,503,1
3943,295,921,1
3944,295,1148,1
3945,295,1053,1
3946,295,39,1
3947,295,200,1
3948,295,833,1
3949,295,530,1
3950,295,274,1
3951,295,61,1
3952,295,1088,1
3953,295,759,1
3954,295,1085,1
3955,295,1050,1
3956,295,197,1
3957,295,1057,1
3958,295,247,1
3959,295,1066,1
3960,295,552,1
3961,295,1182,1
3962,295,81,1
3963,295,208,1
3964,295,656,1
3965,295,11,1
3966,295,1202,1
3967,295,1083,1
3968,295,631,1
3969,295,511,1
3970,295,960,1
3971,295,119,1
3972,295,88,1
3973,295,644,1
3974,295,781,1
3975,295,32,1
3976,295,282,1
3977,295,152,1
3978,295,159,1
3979,295,491,1
3980,295,242,1
3981,295,142,1
3982,295,860,1
3983,295,577,1
3984,295,812,1
3985,295,653,1
3986,295,99,1
3987,295,852,1
3988,295,105,1
3989,295,261,1
3990,295,735,1
3991,295,474,1
3992,295,762,1
3993,295,85,1
3994,295,510,1
3995,295,1024,1
3996,295,435,1
3997,295,250,1
3998,295,36,1
3999,295,444,1
4000,295,243,1
4001,295,991,1
4002,295,266,1
4003,295,945,1
4004,295,710,1
4005,295,570,1
4006,295,222,1
4007,295,182,1
4008,295,760,1
4009,295,1144,1
4010,295,205,1
4011,295,704,1
4012,295,1075,1
4013,295,348,1
4014,295,196,1
4015,295,427,1
4016,295,767,1
4017,295,426,1
4018,295,522,1
4019,295,180,1
4020,295,1032,1
4021,295,1021,1
4022,295,641,1
4023,295,80,1
4024,295,1156,1
4025,295,694,1
4026,295,872,1
4027,295,782,1
4028,295,402,1
4029,295,984,1
4030,295,115,1
4031,295,1076,1
4032,295,420,1
4033,295,757,1
4034,295,966,1
4035,351,317,1
4036,351,1114,1
4037,351,765,1
4038,351,154,1
4039,351,570,1
4040,351,260,1
4041,351,133,1
4042,351,1168,1
4043,351,1012,1
4044,351,593,1
4045,351,1090,1
4046,351,313,1
4047,351,820,1
4048,351,230,1
4049,351,396,1
4050,351,682,1
4051,351,741,1
4052,351,893,1
4053,351,129,1
4054,351,1184,1
4055,351,71,1
4056,351,840,1
4057,351,1091,1
4058,351,1045,1
4059,351,180,1
4060,351,383,1
4061,351,939,1
4062,351,784,1
4063,351,219,1
4064,351,1066,1
4065,351,203,1
4066,351,238,1
4067,351,1175,1
4068,351,926,1
4069,351,1001,1
4070,351,338,1
4071,351,557,1
4072,351,272,1
4073,351,576,1
4074,351,135,1
4075,351,256,1
4076,351,1148,1
4077,351,965,1
4078,351,347,1
4079,351,361,1
4080,351,717,1
4081,351,1158,1
4082,351,411,1
4083,351,227,1
4084,351,491,1
4085,351,319,1
4086,351,914,1
4087,351,941,1
4088,351,822,1
4089,351,827,1
4090,351,532,1
4091,351,1069,1
4092,351,734,1
4093,351,66,1
4094,351,588,1
4095,351,363,1
4096,351,31,1
4097,351,534,1
4098,351,33,1
4099,351,963,1
4100,351,1197,1
4101,351,623,1
4102,351,797,1
4103,351,1035,1
4104,351,607,1
4105,351,685,1
4106,351,1187,1
4107,351,529,1
4108,351,675,1
4109,351,821,1
4110,351,695,1
4111,351,779,1
4112,351,689,1
4113,351,1074,1
4114,351,375,1
4115,351,973,1
4116,351,327,1
4117,351,344,1
4118,351,267,1
4119,351,281,1
4120,351,641,1
4121,351,724,1
4122,351,1139,1
4123,351,1111,1
4124,351,458,1
4125,351,27,1
4126,351,134,1
4127,351,1078,1
4128,351,348,1
4129,351,936,1
4130,351,401,1
4131,351,5,1
4132,351,994,1
4133,351,243,1
4134,351,783,1
4135,351,539,1
4136,351,275,1
4137,351,1098,1
4138,351,627,1
4139,351,32,1
4140,351,905,1
4141,351,614,1
4142,351,948,1
4143,351,253,1
4144,351,1144,1
4145,351,778,1
4146,351,369,1
4147,351,1137,1
4148,351,224,1
4149,351,1143,1
4150,351,1023,1
4151,351,860,1
4152,351,697,1
4153,351,1149,1
4154,351,849,1
4155,351,742,1
4156,351,1115,1
4157,351,736,1
4158,351,718,1
4159,351,780,1
4160,351,367,1
4161,351,754,1
4162,351,555,1
4163,351,595,1
4164,351,495,1
4165,351,559,1
4166,351,323,1
4167,351,850,1
4168,351,758,1
4169,351,14,1
4170,351,9,1
4171,351,788,1
4172,351,1006,1
4173,351,13,1
4174,351,527,1
4175,351,704,1
4176,351,427,1
4177,351,549,1
4178,351,360,1
4179,351,912,1
4180,351,531,1
4181,351,1142,1
4182,351,838,1
4183,351,249,1
4184,351,1048,1
4185,351,335,1
4186,351,160,1
4187,351,359,1
4188,351,1054,1
4189,351,565,1
4190,351,443,1
4191,351,1177,1
4192,351,311,1
4193,351,759,1
4194,351,795,1
4195,351,767,1
4196,351,878,1
4197,351,785,1
4198,351,938,1
4199,351,817,1
4200,351,381,1
4201,351,292,1
4202,351,44,1
4203,351,481,1
4204,351,617,1
4205,351,774,1
4206,351,274,1
4207,351,52,1
4208,351,252,1
4209,351,104,1
4210,351,231,1
4211,351,928,1
4212,351,1086,1
4213,351,255,1
4214,351,952,1
4215,351,262,1
4216,351,373,1
4217,351,210,1
4218,351,904,1
4219,351,240,1
4220,351,762,1
4221,351,1043,1
4222,351,715,1
4223,351,201,1
4224,351,744,1
4225,351,1181,1
4226,351,376,1
4227,351,340,1
4228,351,112,1
4229,351,932,1
4230,351,1157,1
4231,351,226,1
4232,351,587,1
4233,351,90,1
4234,351,909,1
4235,351,55,1
4236,351,608,1
4237,351,696,1
4238,351,445,1
4239,351,330,1
4240,351,1037,1
4241,351,300,1
4242,351,80,1
4243,351,430,1
4244,351,94,1
4245,351,431,1
4246,351,54,1
4247,351,279,1
4248,351,1113,1
4249,351,82,1
4250,351,174,1
4251,351,1121,1
4252,351,911,1
4253,351,581,1
4254,351,304,1
4255,351,813,1
4256,351,257,1
4257,351,398,1
4258,351,601,1
4259,351,669,1
4260,351,1106,1
4261,351,326,1
4262,351,789,1
4263,351,753,1
4264,351,738,1
4265,351,732,1
4266,351,1130,1
4267,351,869,1
4268,351,316,1
4269,351,988,1
4270,351,91,1
4271,351,268,1
4272,351,885,1
4273,351,624,1
4274,351,598,1
4275,351,0,1
4276,351,466,1
4277,351,36,1
4278,351,1007,1
4279,351,1154,1
4280,351,4,1
4281,351,688,1
4282,351,225,1
4283,351,177,1
4284,351,422,1
4285,351,775,1
4286,351,1059,1
4287,351,444,1
4288,351,643,1
4289,351,132,1
4290,351,312,1
4291,351,763,1
4292,351,83,1
4293,351,1030,1
4294,351,302,1
4295,351,915,1
4296,351,1101,1
4297,351,1008,1
4298,351,144,1
4299,351,448,1
4300,351,21,1
4301,351,95,1
4302,351,278,1
4303,351,1062,1
4304,351,233,1
4305,351,1081,1
4306,351,469,1
4307,351,1195,1
4308,351,929,1
4309,351,651,1
4310,351,11,1
4311,351,552,1
4312,351,414,1
4313,351,499,1
4314,351,476,1
4315,351,1146,1
4316,351,535,1
4317,351,1100,1
4318,351,168,1
4319,351,760,1
4320,351,519,1
4321,351,378,1
4322,351,490,1
4323,351,391,1
4324,351,969,1
4325,351,1133,1
4326,351,16,1
4327,351,332,1
4328,351,119,1
4329,351,680,1
4330,351,900,1
4331,351,250,1
4332,351,218,1
4333,351,1058,1
4334,351,410,1
4335,351,505,1
4336,351,935,1
4337,351,1117,1
4338,351,1,1
4339,351,1107,1
4340,351,349,1
4341,351,1082,1
4342,351,752,1
4343,351,913,1
4344,351,818,1
4345,351,981,1
4346,351,352,1
4347,351,17,1
4348,351,613,1
4349,351,755,1
4350,351,96,1
4351,351,719,1
4352,351,163,1
4353,351,148,1
4354,351,691,1
4355,351,986,1
4356,351,564,1
4357,351,1170,1
4358,351,934,1
4359,351,286,1
4360,351,244,1
4361,351,1056,1
4362,351,405,1
4363,351,868,1
4364,351,1120,1
4365,351,666,1
4366,351,39,1
4367,351,805,1
4368,351,30,1
4369,351,656,1
4370,351,637,1
4371,351,354,1
4372,351,420,1
4373,351,301,1
4374,351,109,1
4375,351,551,1
4376,351,983,1
4377,351,702,1
4378,351,365,1
4379,351,232,1
4380,351,452,1
4381,351,530,1
4382,351,942,1
4383,351,826,1
4384,351,596,1
4385,351,503,1
4386,351,843,1
4387,351,851,1
4388,351,404,1
4389,351,536,1
4390,351,1145,1
4391,351,861,1
4392,351,515,1
4393,351,761,1
4394,351,652,1
4395,351,884,1
4396,351,356,1
4397,351,945,1
4398,351,161,1
4399,351,632,1
4400,351,97,1
4401,351,901,1
4402,351,879,1
4403,351,1123,1
4404,351,1018,1
4405,351,299,1
4406,351,296,1
4407,351,51,1
4408,351,533,1
4409,351,856,1
4410,351,636,1
4411,351,655,1
4412,351,456,1
4413,351,467,1
4414,351,158,1
4415,351,835,1
4416,351,647,1
4417,351,954,1
4418,351,191,1
4419,351,731,1
4420,351,25,1
4421,351,399,1
4422,351,171,1
4423,351,633,1
4424,351,140,1
4425,351,426,1
4426,351,339,1
4427,351,538,1
4428,351,412,1
4429,351,1015,1
4430,351,1084,1
4431,351,59,1
4432,351,85,1
4433,351,628,1
4434,351,776,1
4435,351,1046,1
4436,351,331,1
4437,351,204,1
4438,351,507,1
4439,351,586,1
4440,351,49,1
4441,351,200,1
4442,351,671,1
4443,351,1176,1
4444,351,683,1
4445,351,38,1
4446,351,155,1
4447,351,8,1
4448,351,940,1
4449,351,372,1
4450,351,453,1
4451,351,701,1
4452,351,400,1
4453,351,407,1
4454,351,248,1
4455,351,473,1
4456,351,823,1
4457,351,970,1
4458,351,121,1
4459,351,640,1
4460,351,358,1
4461,351,1159,1
4462,351,214,1
4463,351,562,1
4464,351,269,1
4465,351,1099,1
4466,351,258,1
4467,351,618,1
4468,351,659,1
4469,351,1050,1
4470,351,910,1
4471,351,825,1
4472,351,1014,1
4473,351,959,1
4474,351,580,1
4475,351,517,1
4476,351,975,1
4477,351,88,1
4478,351,438,1
4479,351,1044,1
4480,351,966,1
4481,351,634,1
4482,351,1109,1
4483,351,1105,1
4484,351,141,1
4485,351,603,1
4486,351,951,1
4487,351,1000,1
4488,351,1041,1
4489,351,53,1
4490,351,796,1
4491,351,664,1
4492,351,322,1
4493,351,209,1
4494,351,482,1
4495,351,976,1
4496,351,99,1
4497,351,960,1
4498,351,773,1
4499,351,235,1
4500,351,907,1
4501,351,287,1
4502,351,19,1
4503,351,1163,1
4504,351,1003,1
4505,351,192,1
4506,351,179,1
4507,351,802,1
4508,351,1147,1
4509,351,553,1
4510,351,847,1
4511,351,197,1
4512,351,341,1
4513,351,126,1
4514,351,1070,1
4515,351,556,1
4516,351,1026,1
4517,351,164,1
4518,351,867,1
4519,351,234,1
4520,351,989,1
4521,351,672,1
4522,351,711,1
4523,351,68,1
4524,351,502,1
4525,351,1180,1
4526,351,563,1
4527,351,166,1
4528,351,87,1
4529,351,266,1
4530,351,1165,1
4531,351,908,1
4532,351,605,1
4533,351,723,1
4534,351,567,1
4535,351,433,1
4536,351,590,1
4537,351,1118,1
4538,351,1021,1
4539,351,1089,1
4540,351,290,1
4541,351,329,1
4542,351,143,1
4543,351,1203,1
4544,351,1185,1
4545,351,790,1
4546,351,714,1
4547,351,1202,1
4548,351,871,1
4549,351,809,1
4550,351,663,1
4551,351,455,1
4552,351,105,1
4553,351,1153,1
4554,351,1155,1
4555,351,15,1
4556,351,550,1
4557,351,1188,1
4558,351,1024,1
4559,351,1135,1
4560,351,727,1
4561,351,1102,1
4562,351,1022,1
4563,351,92,1
4564,351,150,1
4565,351,841,1
4566,351,855,1
4567,351,488,1
4568,351,6,1
4569,351,62,1
4570,351,489,1
4571,351,198,1
4572,351,629,1
4573,351,681,1
4574,351,74,1
4575,351,846,1
4576,351,472,1
4577,351,771,1
4578,351,764,1
4579,351,684,1
4580,351,417,1
4581,351,310,1
4582,351,1162,1
4583,351,181,1
4584,351,898,1
4585,351,7,1
4586,351,173,1
4587,351,157,1
4588,351,468,1
4589,351,123,1
4590,351,782,1
4591,351,1092,1
4592,351,642,1
4593,351,162,1
4594,351,950,1
4595,351,81,1
4596,351,1126,1
4597,351,572,1
4598,351,221,1
4599,351,1192,1
4600,351,786,1
4601,351,1002,1
4602,351,524,1
4603,351,298,1
4604,351,1200,1
4605,351,151,1
4606,351,325,1
4607,351,748,1
4608,351,131,1
4609,351,513,1
4610,351,487,1
4611,351,475,1
4612,351,725,1
4613,351,665,1
4614,351,571,1
4615,351,415,1
4616,351,1093,1
4617,351,922,1
4618,351,653,1
4619,351,245,1
4620,351,451,1
4621,351,808,1
4622,351,1005,1
4623,351,710,1
4624,351,1127,1
4625,351,264,1
4626,351,364,1
4627,351,662,1
4628,351,321,1
4629,351,874,1
4630,351,379,1
4631,351,1087,1
4632,351,706,1
4633,351,370,1
4634,351,743,1
4635,351,1193,1
4636,351,839,1
4637,351,211,1
4638,351,471,1
4639,351,273,1
4640,351,772,1
4641,351,582,1
4642,351,111,1
4643,351,801,1
4644,351,1034,1
4645,351,528,1
4646,351,698,1
4647,351,102,1
4648,351,463,1
4649,351,343,1
4650,351,205,1
4651,355,838,1
4652,355,800,1
4653,355,415,1
4654,355,813,1
4655,355,1193,1
4656,355,574,1
4657,355,279,1
4658,355,777,1
4659,355,368,1
4660,355,759,1
4661,355,65,1
4662,356,68,1
4663,356,975,1
4664,356,225,1
4665,356,907,1
4666,356,469,1
4667,356,191,1
4668,356,21,1
4669,356,833,1
4670,356,281,1
4671,356,640,1
4672,356,996,1
4673,356,843,1
4674,356,432,1
4675,356,755,1
4676,356,1072,1
4677,356,405,1
4678,356,113,1
4679,356,344,1
4680,356,1096,1
4681,356,338,1
4682,356,227,1
4683,356,367,1
4684,356,774,1
4685,356,748,1
4686,356,65,1
4687,356,462,1
4688,356,826,1
4689,356,320,1
4690,356,930,1
4691,356,934,1
4692,356,953,1
4693,356,564,1
4694,356,1194,1
4695,356,1041,1
4696,356,60,1
4697,356,1069,1
4698,356,172,1
4699,356,115,1
4700,356,487,1
4701,356,1081,1
4702,356,570,1
4703,356,781,1
4704,356,994,1
4705,356,942,1
4706,356,353,1
4707,356,290,1
4708,356,82,1
4709,356,36,1
4710,356,439,1
4711,356,957,1
4712,356,1116,1
4713,356,1140,1
4714,356,64,1
4715,356,1202,1
4716,356,196,1
4717,356,1071,1
4718,356,297,1
4719,356,1117,1
4720,356,269,1
4721,356,709,1
4722,356,380,1
4723,356,336,1
4724,356,504,1
4725,356,628,1
4726,356,556,1
4727,356,378,1
4728,356,451,1
4729,356,304,1
4730,356,496,1
4731,356,705,1
4732,356,783,1
4733,356,427,1
4734,356,186,1
4735,356,166,1
4736,356,688,1
4737,356,641,1
4738,356,325,1
4739,356,171,1
4740,356,164,1
4741,356,586,1
4742,356,1180,1
4743,356,674,1
4744,356,580,1
4745,356,198,1
4746,356,1039,1
4747,356,257,1
4748,356,932,1
4749,356,968,1
4750,356,38,1
4751,356,757,1
4752,356,300,1
4753,356,452,1
4754,356,631,1
4755,356,11,1
4756,356,245,1
4757,356,965,1
4758,356,61,1
4759,356,421,1
4760,356,619,1
4761,356,1014,1
4762,356,73,1
4763,356,939,1
4764,356,155,1
4765,356,597,1
4766,356,262,1
4767,356,408,1
4768,356,805,1
4769,356,131,1
4770,356,603,1
4771,356,1012,1
4772,356,1093,1
4773,356,345,1
4774,356,904,1
4775,356,1067,1
4776,356,513,1
4777,356,438,1
4778,356,840,1
4779,356,889,1
4780,356,400,1
4781,356,797,1
4782,356,71,1
4783,356,472,1
4784,356,511,1
4785,356,518,1
4786,356,532,1
4787,356,349,1
4788,356,625,1
4789,356,541,1
4790,356,1164,1
4791,356,474,1
4792,356,779,1
4793,356,479,1
4794,356,527,1
4795,356,758,1
4796,356,296,1
4797,356,1051,1
4798,356,254,1
4799,356,1029,1
4800,356,120,1
4801,356,204,1
4802,356,736,1
4803,356,96,1
4804,356,17,1
4805,356,1110,1
4806,356,596,1
4807,356,373,1
4808,356,437,1
4809,356,962,1
4810,356,1059,1
4811,356,909,1
4812,356,468,1
4813,356,396,1
4814,356,867,1
4815,356,1190,1
4816,356,101,1
4817,356,20,1
4818,356,465,1
4819,356,189,1
4820,356,704,1
4821,356,136,1
4822,356,811,1
4823,356,914,1
4824,356,598,1
4825,356,212,1
4826,356,873,1
4827,356,1062,1
4828,356,648,1
4829,356,989,1
4830,356,93,1
4831,356,837,1
4832,356,1146,1
4833,356,76,1
4834,356,683,1
4835,356,1173,1
4836,356,854,1
4837,356,1121,1
4838,356,1047,1
4839,356,827,1
4840,356,1010,1
4841,356,307,1
4842,356,601,1
4843,356,1193,1
4844,356,316,1
4845,356,502,1
4846,356,802,1
4847,356,927,1
4848,356,515,1
4849,356,393,1
4850,356,922,1
4851,356,896,1
4852,356,575,1
4853,356,602,1
4854,356,205,1
4855,356,1119,1
4856,356,1107,1
4857,356,729,1
4858,356,117,1
4859,356,614,1
4860,356,731,1
4861,356,277,1
4862,356,629,1
4863,356,792,1
4864,356,250,1
4865,356,817,1
4866,356,856,1
4867,356,756,1
4868,356,785,1
4869,356,572,1
4870,356,673,1
4871,356,114,1
4872,356,126,1
4873,356,248,1
4874,356,214,1
4875,356,167,1
4876,356,643,1
4877,356,46,1
4878,356,941,1
4879,356,891,1
4880,356,689,1
4881,356,861,1
4882,356,121,1
4883,356,54,1
4884,356,302,1
4885,356,878,1
4886,356,365,1
4887,356,478,1
4888,356,542,1
4889,356,241,1
4890,356,681,1
4891,356,268,1
4892,356,282,1
4893,356,1115,1
4894,356,466,1
4895,356,822,1
4896,356,429,1
4897,356,34,1
4898,356,45,1
4899,356,289,1
4900,356,767,1
4901,356,287,1
4902,356,910,1
4903,356,208,1
4904,356,557,1
4905,356,90,1
4906,356,441,1
4907,356,314,1
4908,356,1005,1
4909,356,253,1
4910,356,482,1
4911,356,1057,1
4912,356,754,1
4913,356,814,1
4914,356,732,1
4915,356,726,1
4916,356,806,1
4917,356,476,1
4918,356,734,1
4919,356,1199,1
4920,356,852,1
4921,356,1000,1
4922,356,897,1
4923,356,713,1
4924,356,553,1
4925,356,144,1
4926,356,501,1
4927,356,894,1
4928,356,270,1
4929,356,266,1
4930,356,799,1
4931,356,911,1
4932,356,459,1
4933,356,26,1
4934,356,512,1
4935,356,855,1
4936,356,1200,1
4937,356,916,1
4938,356,692,1
4939,356,612,1
4940,356,946,1
4941,356,650,1
4942,356,35,1
4943,356,1122,1
4944,356,91,1
4945,356,860,1
4946,356,272,1
4947,356,954,1
4948,356,1023,1
4949,356,1201,1
4950,356,1182,1
4951,356,687,1
4952,356,830,1
4953,356,360,1
4954,356,481,1
4955,356,298,1
4956,356,1013,1
4957,356,391,1
4958,356,25,1
4959,356,1181,1
4960,356,549,1
4961,356,647,1
4962,356,1054,1
4963,356,470,1
4964,356,7,1
4965,356,1103,1
4966,356,825,1
4967,356,623,1
4968,356,819,1
4969,356,656,1
4970,356,159,1
4971,356,587,1
4972,356,124,1
4973,356,285,1
4974,356,1032,1
4975,356,620,1
4976,356,33,1
4977,356,279,1
4978,356,106,1
4979,356,123,1
4980,356,1131,1
4981,356,949,1
4982,356,406,1
4983,356,1038,1
4984,356,883,1
4985,356,682,1
4986,356,660,1
4987,356,1102,1
4988,356,876,1
4989,356,1155,1
4990,356,715,1
4991,356,495,1
4992,356,319,1
4993,356,666,1
4994,356,1144,1
4995,356,971,1
4996,356,764,1
4997,356,1007,1
4998,356,611,1
4999,356,203,1
5000,356,185,1
5001,356,223,1
5002,356,793,1
5003,356,845,1
5004,356,990,1
5005,356,740,1
5006,356,1134,1
5007,356,788,1
5008,356,348,1
5009,356,326,1
5010,356,383,1
5011,356,1026,1
5012,356,1113,1
5013,356,1060,1
5014,356,937,1
5015,356,498,1
5016,356,1139,1
5017,356,47,1
5018,356,1028,1
5019,356,62,1
5020,356,684,1
5021,356,775,1
5022,356,686,1
5023,356,945,1
5024,356,795,1
5025,356,519,1
5026,356,1016,1
5027,356,1172,1
5028,356,836,1
5029,356,50,1
5030,356,936,1
5031,356,624,1
5032,356,693,1
5033,356,1163,1
5034,356,1036,1
5035,356,915,1
5036,356,315,1
5037,356,506,1
5038,356,414,1
5039,356,820,1
5040,356,869,1
5041,356,108,1
5042,356,763,1
5043,356,216,1
5044,356,334,1
5045,356,407,1
5046,356,372,1
5047,356,668,1
5048,356,246,1
5049,356,563,1
5050,356,608,1
5051,356,708,1
5052,356,638,1
5053,356,471,1
5054,356,992,1
5055,356,1098,1
5056,356,23,1
5057,356,958,1
5058,356,41,1
5059,356,798,1
5060,356,118,1
5061,356,980,1
5062,356,339,1
5063,356,537,1
5064,356,1088,1
5065,356,1104,1
5066,356,584,1
5067,356,170,1
5068,356,554,1
5069,356,829,1
5070,356,175,1
5071,356,477,1
5072,356,401,1
5073,356,173,1
5074,356,132,1
5075,356,702,1
5076,356,1160,1
5077,356,362,1
5078,356,148,1
5079,356,521,1
5080,356,404,1
5081,356,918,1
5082,356,714,1
5083,356,1086,1
5084,356,552,1
5085,356,558,1
5086,356,997,1
5087,356,137,1
5088,356,760,1
5089,356,233,1
5090,356,291,1
5091,356,1118,1
5092,356,963,1
5093,356,591,1
5094,356,294,1
5095,356,815,1
5096,356,751,1
5097,356,399,1
5098,356,458,1
5099,356,588,1
5100,356,981,1
5101,356,1130,1
5102,356,44,1
5103,356,955,1
5104,356,488,1
5105,356,565,1
5106,356,218,1
5107,356,639,1
5108,356,1052,1
5109,356,700,1
5110,356,177,1
5111,356,777,1
5112,356,364,1
5113,356,1090,1
5114,356,759,1
5115,356,858,1
5116,356,168,1
5117,356,718,1
5118,356,943,1
5119,356,807,1
5120,356,803,1
5121,356,1124,1
5122,356,70,1
5123,356,594,1
5124,356,772,1
5125,356,303,1
5126,356,524,1
5127,356,633,1
5128,356,499,1
5129,356,284,1
5130,356,1203,1
5131,356,1165,1
5132,356,249,1
5133,356,523,1
5134,356,1015,1
5135,356,100,1
5136,356,685,1
5137,356,655,1
5138,356,85,1
5139,356,645,1
5140,356,224,1
5141,356,509,1
5142,356,1145,1
5143,356,607,1
5144,356,1191,1
5145,356,158,1
5146,356,663,1
5147,356,653,1
5148,356,1186,1
5149,356,112,1
5150,356,977,1
5151,356,998,1
5152,356,323,1
5153,356,333,1
5154,356,99,1
5155,356,948,1
5156,356,530,1
5157,356,310,1
5158,356,75,1
5159,356,1050,1
5160,356,361,1
5161,356,657,1
5162,356,4,1
5163,356,457,1
5164,356,1073,1
5165,356,1189,1
5166,356,581,1
5167,356,107,1
5168,356,592,1
5169,356,142,1
5170,356,842,1
5171,356,1042,1
5172,356,864,1
5173,356,905,1
5174,356,710,1
5175,356,1170,1
5176,356,644,1
5177,356,376,1
5178,356,862,1
5179,356,255,1
5180,356,877,1
5181,356,848,1
5182,356,105,1
5183,421,850,1
5184,421,565,1
5185,421,503,1
5186,421,487,1
5187,421,317,1
5188,421,6,1
5189,421,481,1
5190,421,427,1
5191,421,1202,1
5192,421,602,1
5193,421,681,1
5194,421,202,1
5195,421,1032,1
5196,421,223,1
5197,421,852,1
5198,421,981,1
5199,421,502,1
5200,421,927,1
5201,421,381,1
5202,421,41,1
5203,421,794,1
5204,421,300,1
5205,421,609,1
5206,421,894,1
5207,421,996,1
5208,421,916,1
5209,421,739,1
5210,421,519,1
5211,421,298,1
5212,421,580,1
5213,421,943,1
5214,421,13,1
5215,421,160,1
5216,421,1015,1
5217,421,396,1
5218,421,1048,1
5219,421,238,1
5220,421,800,1
5221,421,493,1
5222,421,767,1
5223,421,526,1
5224,421,294,1
5225,421,877,1
5226,421,625,1
5227,421,968,1
5228,421,1077,1
5229,421,704,1
5230,421,827,1
5231,421,1096,1
5232,421,1111,1
5233,421,245,1
5234,421,75,1
5235,421,479,1
5236,421,601,1
5237,421,1023,1
5238,421,883,1
5239,421,46,1
5240,421,1071,1
5241,421,582,1
5242,421,87,1
5243,421,62,1
5244,421,523,1
5245,421,265,1
5246,421,614,1
5247,421,1151,1
5248,421,834,1
5249,421,932,1
5250,421,217,1
5251,421,16,1
5252,421,645,1
5253,421,953,1
5254,421,688,1
5255,421,158,1
5256,421,392,1
5257,421,947,1
5258,421,166,1
5259,421,445,1
5260,421,928,1
5261,421,1034,1
5262,421,957,1
5263,421,563,1
5264,421,558,1
5265,421,897,1
5266,421,1149,1
5267,421,311,1
5268,421,1014,1
5269,421,825,1
5270,421,870,1
5271,421,1084,1
5272,421,908,1
5273,421,281,1
5274,421,118,1
5275,421,1085,1
5276,421,748,1
5277,421,711,1
5278,421,259,1
5279,421,347,1
5280,421,864,1
5281,421,1025,1
5282,421,157,1
5283,421,34,1
5284,421,584,1
5285,421,750,1
5286,421,104,1
5287,421,557,1
5288,421,939,1
5289,421,676,1
5290,421,1171,1
5291,421,527,1
